Time (UTC),Latitude (deg),Longitude (deg), X (nT), Y (nT), Z (nT),TF (nT),TF20pt, Tempature (°F)
12/8/2021 9:20,70.230377,-148.382812,6966.41,-31810.6,-65614.06,73250.59734,73230.22234,999
12/8/2021 9:21,70.230377,-148.382812,7001.99,-31961.53,-65433.07,73157.73311,73245.83496,999
12/8/2021 9:22,70.230377,-148.382812,6874.23,-32129.65,-65548.8,73322.67472,73258.46053,999
12/8/2021 9:24,70.230377,-148.382812,6974.71,-32088.06,-65582.54,73344.11856,73265.07793,999
12/8/2021 9:25,70.230377,-148.382812,6991.4,-32004.18,-65652.85,73371.95598,73272.36917,999
12/8/2021 9:26,70.230377,-148.382812,6929.34,-32125.56,-65768.93,73522.91827,73282.00621,999
12/8/2021 9:27,70.230377,-148.382812,6770.81,-32027.55,-65519.17,73241.85596,73300.26189,999
12/8/2021 9:28,70.230377,-148.382812,6935.52,-32028.12,-65470.54,73214.02541,73314.30636,999
12/8/2021 9:29,70.230377,-148.382812,6782.36,-31953.37,-65650.36,73327.94849,73315.68992,999
12/8/2021 9:31,70.230377,-148.382812,6797.19,-31868.81,-65723.38,73357.92746,73328.31562,999
12/8/2021 9:32,70.230377,-148.382812,6961.2,-31857.58,-65405.98,73084.23858,73334.52159,999
12/8/2021 9:33,70.230377,-148.382812,6896.75,-32029.52,-65429.22,73174.02642,73346.11477,999
12/8/2021 9:34,70.230377,-148.382812,7023.18,-32119.22,-65495.64,73284.70652,73341.82402,999
12/8/2021 9:35,70.230377,-148.382812,6968.78,-32014.08,-65616.02,73341.17052,73339.04931,999
12/8/2021 9:36,70.230377,-148.382812,7020.32,-31919.48,-65712.75,73391.44098,73326.42401,999
12/8/2021 9:38,70.230377,-148.382812,6931.38,-32013.38,-65839.54,73537.37523,73301.60183,999
12/8/2021 9:39,70.230377,-148.382812,6933.14,-32133.01,-65701.45,73466.17789,73297.87717,999
12/8/2021 9:40,70.230377,-148.382812,6850.9,-32028.85,-65644.23,73361.75431,73300.71181,999
12/8/2021 9:41,70.230377,-148.382812,6738.89,-31910.87,-65851.2,73485.35095,73292.12109,999
12/8/2021 9:42,70.230377,-148.382812,6992.33,-31987.52,-65657.02,73368.51089,73274.26846,999
12/8/2021 9:43,70.230377,-148.382812,6958.76,-32049.72,-65640.86,73378.00348,73281.15161,999
12/8/2021 9:45,70.230377,-148.382812,7096.03,-32049.39,-65473.27,73241.15049,73277.35162,999
12/8/2021 9:46,70.230377,-148.382812,6935.59,-32182.76,-65481.27,73291.39902,73269.67331,999
12/8/2021 9:47,70.230377,-148.382812,7059.17,-32010.52,-65374.27,73132.07538,73262.27504,999
12/8/2021 9:48,70.230377,-148.382812,7022.1,-31962.69,-65311.32,73051.29678,73248.127,999
12/8/2021 9:49,70.230377,-148.382812,6882.08,-32053.69,-65415.64,73171.08735,73225.32133,999
12/8/2021 9:50,70.230377,-148.382812,6944.25,-32065.47,-65511.57,73267.88368,73208.46319,999
12/8/2021 9:52,70.230377,-148.382812,6809.9,-31883.06,-65499.41,73164.72486,73189.10366,999
12/8/2021 9:53,70.230377,-148.382812,7172.98,-31919.29,-65279.72,73018.72746,73173.40004,999
12/8/2021 9:54,70.230377,-148.382812,7109.01,-31922.31,-65504.71,73215.01848,73167.26814,999
12/8/2021 9:55,70.230377,-148.382812,7055.99,-31838.82,-65424.61,73101.82657,73155.07476,999
12/8/2021 9:56,70.230377,-148.382812,6860.69,-31813.89,-65498.81,73138.81853,73145.74912,999
12/8/2021 9:57,70.230377,-148.382812,6998.8,-31815.51,-65552.41,73200.60338,73130.67175,999
12/8/2021 9:59,70.230377,-148.382812,6957.81,-31845.67,-65455.03,73122.6283,73127.98364,999
12/8/2021 10:00,70.230377,-148.382812,6902,-32008.55,-65360.69,73104.06743,73129.13381,999
12/8/2021 10:01,70.230377,-148.382812,7057.7,-31976.37,-65406.57,73145.8732,73130.2383,999
12/8/2021 10:02,70.230377,-148.382812,7227.81,-31944.08,-65233.79,72993.92332,73128.97923,999
12/8/2021 10:03,70.230377,-148.382812,7140.65,-31949.12,-65456.85,73186.9822,73133.94474,999
12/8/2021 10:04,70.230377,-148.382812,7097.59,-31939.48,-65538.92,73252.00476,73146.27711,999
12/8/2021 10:06,70.230377,-148.382812,6919.99,-31776.76,-65518.98,73146.32922,73141.51626,999
12/8/2021 10:07,70.230377,-148.382812,7003.66,-31884.51,-65365.66,73063.96334,73143.28868,999
12/8/2021 10:08,70.230377,-148.382812,6879.63,-31865.35,-65322.2,73004.92896,73142.16334,999
12/8/2021 10:09,70.230377,-148.382812,6910.46,-31880.1,-65396.77,73081.00136,73149.1999,999
12/8/2021 10:10,70.230377,-148.382812,6932.36,-31879.48,-65385.98,73073.14993,73161.11924,999
12/8/2021 10:11,70.230377,-148.382812,6998.15,-31992.14,-65456.92,73192.07267,73177.7038,999
12/8/2021 10:13,70.230377,-148.382812,6957.52,-31861.07,-65583.1,73243.96133,73189.94826,999
12/8/2021 10:14,70.230377,-148.382812,6863.28,-31883.69,-65598.91,73259.0697,73209.40544,999
12/8/2021 10:15,70.230377,-148.382812,6919.39,-31771.24,-65640.83,73253.04234,73213.33141,999
12/8/2021 10:16,70.230377,-148.382812,6716.39,-31757.29,-65525.31,73124.56231,73205.82991,999
12/8/2021 10:17,70.230377,-148.382812,7048.6,-31760.12,-65501.25,73135.50257,73220.00153,999
12/8/2021 10:18,70.230377,-148.382812,6845.32,-31739.18,-65512.79,73117.43709,73232.67727,999
12/8/2021 10:20,70.230377,-148.382812,6914.9,-31885.89,-65676.43,73334.29812,73249.72732,999
12/8/2021 10:21,70.230377,-148.382812,6877.04,-31904.77,-65687.76,73349.09571,73263.6797,999
12/8/2021 10:22,70.230377,-148.382812,6943.73,-31919.78,-65751.71,73419.17399,73276.3011,999
12/8/2021 10:23,70.230377,-148.382812,6870.31,-32019.41,-65665.54,73378.51811,73287.56996,999
12/8/2021 10:24,70.230377,-148.382812,6809.93,-31980.3,-65674.23,73363.60965,73296.08132,999
12/8/2021 10:25,70.230377,-148.382812,6737.59,-32013.93,-65551.29,73261.57556,73311.94184,999
12/8/2021 10:27,70.230377,-148.382812,6872.68,-32018.9,-65364.76,73109.47639,73325.99351,999
12/8/2021 10:28,70.230377,-148.382812,6876.81,-31973.04,-65728.86,73415.58989,73343.9565,999
12/8/2021 10:29,70.230377,-148.382812,6905.69,-31934.56,-65620.8,73304.8025,73346.22241,999
12/8/2021 10:30,70.230377,-148.382812,6797.55,-31965.59,-65643.88,73328.87979,73357.10955,999
12/8/2021 10:31,70.230377,-148.382812,6780.14,-32042.8,-65627.27,73346.09668,73353.54727,999
12/8/2021 10:32,70.230377,-148.382812,6781.39,-31983.31,-65619.13,73312.9565,73334.56694,999
12/8/2021 10:34,70.230377,-148.382812,6834.95,-32099.41,-65661.09,73406.18096,73316.19959,999
12/8/2021 10:35,70.230377,-148.382812,6707.28,-32050.55,-65697.55,73405.67714,73288.29695,999
12/8/2021 10:36,70.230377,-148.382812,6689.46,-32168.06,-65814.91,73560.41964,73272.04925,999
12/8/2021 10:37,70.230377,-148.382812,6777.35,-32206.38,-65742,73520.02414,73265.89307,999
12/8/2021 10:38,70.230377,-148.382812,6766.2,-32123.98,-65722.91,73465.85909,73266.03537,999
12/8/2021 10:39,70.230377,-148.382812,6858.19,-32145.28,-65381.55,73178.55476,73248.26632,999
12/8/2021 10:41,70.230377,-148.382812,6908.93,-32142.87,-65540.48,73324.29287,73240.7255,999
12/8/2021 10:42,70.230377,-148.382812,6914.57,-32203.99,-65445.31,73266.61485,73228.16898,999
12/8/2021 10:43,70.230377,-148.382812,6968.87,-32025.48,-65215.95,72988.46931,73219.74407,999
12/8/2021 10:44,70.230377,-148.382812,6924.27,-32079.52,-65285.62,73070.19432,73227.8654,999
12/8/2021 10:45,70.230377,-148.382812,6812.38,-32063.36,-65057.03,72848.36805,73218.70049,999
12/8/2021 10:46,70.230377,-148.382812,6742.73,-32070.42,-65291.98,73054.90332,73207.45935,999
12/8/2021 10:48,70.230377,-148.382812,6705.94,-32001.38,-65429.93,73144.60809,73177.9239,999
12/8/2021 10:49,70.230377,-148.382812,6799.52,-32029.3,-65370.34,73112.18012,73154.70975,999
12/8/2021 10:50,70.230377,-148.382812,6631.13,-32098.62,-65315.37,73077.97787,73140.84599,999
12/8/2021 10:51,70.230377,-148.382812,6809.93,-32108.4,-65385.66,73161.52699,73135.99997,999
12/8/2021 10:52,70.230377,-148.382812,6876.05,-32170.01,-65268.7,73090.30583,73119.51621,999
12/8/2021 10:53,70.230377,-148.382812,6871.07,-32078.59,-65421.3,73186.02348,73104.54994,999
12/8/2021 10:55,70.230377,-148.382812,6973.94,-32087.22,-65720.72,73467.26185,73100.66213,999
12/8/2021 10:56,70.230377,-148.382812,6994.31,-31880.51,-65556.43,73232.04766,73093.46534,999
12/8/2021 10:57,70.230377,-148.382812,7164.43,-31801.03,-65532.04,73192.09543,73097.52067,999
12/8/2021 10:58,70.230377,-148.382812,7232.12,-31956.96,-65232.96,72999.24604,73098.27345,999
12/8/2021 10:59,70.230377,-148.382812,7098.08,-31868.07,-65380.25,73078.95535,73099.9999,999
12/8/2021 11:00,70.230377,-148.382812,7096.6,-31644.31,-65626.78,73202.44764,73105.98153,999
12/8/2021 11:02,70.230377,-148.382812,6884.8,-31834.82,-65427.65,73086.48042,73123.42879,999
12/8/2021 11:03,70.230377,-148.382812,6740.61,-31808.4,-65371.33,73011.10135,73129.16566,999
12/8/2021 11:04,70.230377,-148.382812,6864.39,-31835.4,-65313.07,72982.25576,73132.19844,999
12/8/2021 11:05,70.230377,-148.382812,6792.95,-31710.49,-65305.74,72914.60089,73124.13771,999
12/8/2021 11:06,70.230377,-148.382812,6900.11,-31784.1,-65279.77,72933.4553,73113.54974,999
12/8/2021 11:07,70.230377,-148.382812,6933.81,-31781.39,-65268.54,72925.41933,73106.66938,999
12/8/2021 11:09,70.230377,-148.382812,6863.09,-31788.29,-65433.26,73069.20623,73106.17737,999
12/8/2021 11:10,70.230377,-148.382812,6900.51,-31822.85,-65533.37,73177.41048,73105.92127,999
12/8/2021 11:11,70.230377,-148.382812,6836.78,-31874.86,-65568.85,73225.83117,73097.30222,999
12/8/2021 11:12,70.230377,-148.382812,6883.93,-32036.94,-65690.16,73409.4758,73095.72822,999
12/8/2021 11:13,70.230377,-148.382812,6838.03,-32082.3,-65517.46,73270.52745,73094.09869,999
12/8/2021 11:14,70.230377,-148.382812,6898.37,-31894.16,-65465.98,73147.9288,73107.74497,999
12/8/2021 11:16,70.230377,-148.382812,6927.37,-31881.96,-65340.28,73032.86944,73118.71166,999
12/8/2021 11:17,70.230377,-148.382812,6790.85,-31909.19,-65601.89,73266.09053,73128.9685,999
12/8/2021 11:18,70.230377,-148.382812,6878.72,-31923.08,-65401.86,73101.3209,73144.24628,999
12/8/2021 11:19,70.230377,-148.382812,6769.68,-31941.89,-65495.05,73182.74714,73159.83173,999
12/8/2021 11:20,70.230377,-148.382812,6771.48,-31942.95,-65283.8,72994.38018,73163.87456,999
12/8/2021 11:21,70.230377,-148.382812,6713.83,-31841.96,-65250.59,72915.19338,73161.686,999
12/8/2021 11:23,70.230377,-148.382812,6675.1,-31889.48,-65518.89,73172.54158,73143.51121,999
12/8/2021 11:24,70.230377,-148.382812,6846.02,-31889.66,-65370.41,73055.51936,73124.8104,999
12/8/2021 11:25,70.230377,-148.382812,6761.19,-31838.33,-65644.16,73270.38071,73124.06372,999
12/8/2021 11:26,70.230377,-148.382812,6869.32,-31976.94,-65476.37,73190.62288,73119.68373,999
12/8/2021 11:27,70.230377,-148.382812,6844.66,-31835.07,-65457.43,73109.48088,73115.836,999
12/8/2021 11:28,70.230377,-148.382812,6853.14,-31883.29,-65560.7,73223.73313,73107.27677,999
12/8/2021 11:30,70.230377,-148.382812,6783.54,-31952.4,-65531.84,73221.54283,73108.40011,999
12/8/2021 11:31,70.230377,-148.382812,6963.08,-31847.46,-65479.73,73146.01994,73117.09181,999
12/8/2021 11:32,70.230377,-148.382812,6990.81,-31863.59,-65457.54,73135.82798,73129.55762,999
12/8/2021 11:33,70.230377,-148.382812,6977.38,-31925.16,-65143.45,72880.51009,73146.99186,999
12/8/2021 11:34,70.230377,-148.382812,6844.52,-31885.7,-65370.98,73054.16035,73144.9404,999
12/8/2021 11:35,70.230377,-148.382812,6961.31,-31910.79,-65572.35,73256.34061,73146.89576,999
12/8/2021 11:37,70.230377,-148.382812,6891.1,-31814.69,-65412.46,73064.70887,73143.75423,999
12/8/2021 11:38,70.230377,-148.382812,6676.27,-31977.62,-65237.92,72959.76266,73142.12277,999
12/8/2021 11:39,70.230377,-148.382812,6777.2,-31951.74,-65400.86,73103.46515,73154.28754,999
12/8/2021 11:40,70.230377,-148.382812,6906.64,-31993.47,-65388.38,73122.66432,73167.75012,999
12/8/2021 11:41,70.230377,-148.382812,6980.04,-32020.44,-65619.23,73347.88942,73176.7971,999
12/8/2021 11:42,70.230377,-148.382812,6893.13,-31957.71,-65528.64,73231.23056,73193.48456,999
12/8/2021 11:44,70.230377,-148.382812,6700.41,-31927.6,-65580.29,73246.44409,73197.45211,999
12/8/2021 11:45,70.230377,-148.382812,6554.3,-32038.22,-65414.92,73133.56376,73200.57039,999
12/8/2021 11:46,70.230377,-148.382812,6633.54,-32077.29,-65342.04,73092.67117,73204.3915,999
12/8/2021 11:47,70.230377,-148.382812,6808.39,-32089.31,-65450.19,73210.69158,73192.28057,999
12/8/2021 11:48,70.230377,-148.382812,6740.34,-32077.37,-65405.97,73159.62521,73189.42654,999
12/8/2021 11:49,70.230377,-148.382812,6667.78,-32037.58,-65635.2,73340.61154,73197.35287,999
12/8/2021 11:51,70.230377,-148.382812,6795.28,-32059.16,-65766.82,73479.5222,73211.97531,999
12/8/2021 11:52,70.230377,-148.382812,6828.62,-32119.28,-65637.78,73393.43542,73221.80742,999
12/8/2021 11:53,70.230377,-148.382812,6758.69,-32056.97,-65753.29,73463.08163,73211.54999,999
12/8/2021 11:54,70.230377,-148.382812,6792.85,-31859.47,-65564.57,73211.21143,73208.20149,999
12/8/2021 11:55,70.230377,-148.382812,6853.22,-32007.53,-65182.51,72939.75741,73198.9624,999
12/8/2021 11:56,70.230377,-148.382812,6765.47,-31939.58,-65434.05,73126.76155,73207.18429,999
12/8/2021 11:58,70.230377,-148.382812,6760.49,-31907.08,-65338.08,73026.2328,73218.3767,999
12/8/2021 11:59,70.230377,-148.382812,6900.72,-31909.25,-65304.75,73010.48243,73216.87927,999
12/8/2021 12:00,70.230377,-148.382812,6932.8,-31916.27,-65409.58,73110.36289,73214.97823,999
12/8/2021 12:01,70.230377,-148.382812,6799.06,-32019.46,-65676.03,73381.29157,73213.72013,999
12/8/2021 12:02,70.230377,-148.382812,6898.08,-31912.19,-65637.7,73309.47442,73201.94017,999
12/8/2021 12:03,70.230377,-148.382812,6834.4,-31852.6,-65498.58,73152.99811,73188.52662,999
12/8/2021 12:05,70.230377,-148.382812,6729.65,-31924.44,-65490.77,73167.60905,73176.39514,999
12/8/2021 12:06,70.230377,-148.382812,6729.49,-31781.49,-65452.33,73070.90149,73184.19963,999
12/8/2021 12:07,70.230377,-148.382812,6724.72,-31721.75,-65725.95,73289.77954,73210.58826,999
12/8/2021 12:08,70.230377,-148.382812,6646.99,-31820.37,-65703.52,73305.32698,73205.50327,999
12/8/2021 12:09,70.230377,-148.382812,6850.24,-31813.47,-65548.59,73182.24042,73212.88323,999
12/8/2021 12:10,70.230377,-148.382812,6683,-31726.64,-65542.39,73123.50553,73217.1155,999
12/8/2021 12:12,70.230377,-148.382812,6709.12,-31739.01,-65749.24,73316.70756,73217.93849,999
12/8/2021 12:13,70.230377,-148.382812,6815.66,-31771.22,-65654.66,73255.70299,73208.85278,999
12/8/2021 12:14,70.230377,-148.382812,6891.38,-31860.99,-65472.42,73138.57794,73191.61607,999
12/8/2021 12:15,70.230377,-148.382812,6951.46,-31820.96,-65590.51,73232.58355,73177.03871,999
12/8/2021 12:16,70.230377,-148.382812,6877.44,-31789.84,-65755.02,73359.49675,73168.78552,999
12/8/2021 12:17,70.230377,-148.382812,6990.31,-31945.45,-65758.84,73441.14138,73169.43283,999
12/8/2021 12:19,70.230377,-148.382812,6851.78,-31897.69,-65337.53,73030.14681,73160.74344,999
12/8/2021 12:20,70.230377,-148.382812,7036.12,-31869.41,-65484.07,73166.45203,73154.52714,999
12/8/2021 12:21,70.230377,-148.382812,6829.88,-31783.58,-65463.24,73090.89553,73151.8136,999
12/8/2021 12:22,70.230377,-148.382812,7015.29,-31737.17,-65505.34,73125.99963,73158.92846,999
12/8/2021 12:23,70.230377,-148.382812,6939.46,-31789.05,-65580.55,73208.66303,73168.68417,999
12/8/2021 12:24,70.230377,-148.382812,7002.44,-31786.5,-65321.92,72981.97709,73181.4974,999
12/8/2021 12:26,70.230377,-148.382812,6824.62,-31715.4,-65256.98,72876.02812,73195.42504,999
12/8/2021 12:27,70.230377,-148.382812,6897.61,-31778.76,-65369.03,73010.79848,73208.64568,999
12/8/2021 12:28,70.230377,-148.382812,6792.25,-31796.93,-65452.08,73083.20049,73222.50124,999
12/8/2021 12:29,70.230377,-148.382812,6876.93,-31837.98,-65469.61,73124.68099,73231.15443,999
12/8/2021 12:30,70.230377,-148.382812,6836.66,-31911.85,-65507.73,73187.21733,73259.78952,999
12/8/2021 12:31,70.230377,-148.382812,6745.28,-31855.72,-65481.38,73130.6832,73272.95756,999
12/8/2021 12:33,70.230377,-148.382812,6719.57,-31857.83,-65625.92,73258.68774,73296.22855,999
12/8/2021 12:34,70.230377,-148.382812,6720.49,-32003.27,-65826.89,73502.06612,73306.22739,999
12/8/2021 12:35,70.230377,-148.382812,6693.25,-32051.57,-65802.91,73499.15441,73310.16183,999
12/8/2021 12:36,70.230377,-148.382812,6765.5,-31935.47,-65744.84,73403.20307,73333.71713,999
12/8/2021 12:37,70.230377,-148.382812,6756.08,-32061.11,-65774.66,73483.77569,73368.20653,999
12/8/2021 12:38,70.230377,-148.382812,6796.29,-31854.76,-66025.71,73622.75242,73386.20106,999
12/8/2021 12:40,70.230377,-148.382812,6759.56,-32088.59,-65896.95,73605.55196,73395.59236,999
12/8/2021 12:41,70.230377,-148.382812,6729.21,-32020.46,-65898.2,73574.21348,73410.28553,999
12/8/2021 12:42,70.230377,-148.382812,7014.14,-31957.2,-65723.23,73416.64493,73422.88981,999
12/8/2021 12:43,70.230377,-148.382812,7008.76,-32054.82,-65806.34,73533.04418,73443.02964,999
12/8/2021 12:44,70.230377,-148.382812,6973.01,-31978.86,-65604.59,73315.97769,73452.94973,999
12/8/2021 12:45,70.230377,-148.382812,6805.15,-31992.32,-65579.27,73283.41736,73450.87311,999
12/8/2021 12:47,70.230377,-148.382812,7011.61,-31952.49,-65740.18,73429.52784,73452.16676,999
12/8/2021 12:48,70.230377,-148.382812,6949.24,-31859.77,-65905.38,73531.32662,73449.50161,999
12/8/2021 12:49,70.230377,-148.382812,7025.54,-31771.97,-65740.41,73352.69454,73452.12138,999
12/8/2021 12:50,70.230377,-148.382812,7032.83,-31924.52,-65563.95,73261.63535,73435.01832,999
12/8/2021 12:51,70.230377,-148.382812,7063.96,-31954.18,-65705.07,73403.85122,73427.72192,999
12/8/2021 12:52,70.230377,-148.382812,7036.51,-31918.13,-65751.05,73426.69863,73424.5404,999
12/8/2021 12:54,70.230377,-148.382812,7007.04,-31756.4,-65929.08,73513.33988,73436.50389,999
12/8/2021 12:55,70.230377,-148.382812,7050.88,-31808.83,-65825.3,73447.16941,73441.43181,999
12/8/2021 12:56,70.230377,-148.382812,7219.63,-31769.79,-65843.09,73462.61032,73467.93854,999
12/8/2021 12:57,70.230377,-148.382812,7184.02,-31862.74,-65870.29,73523.73391,73489.12483,999
12/8/2021 12:58,70.230377,-148.382812,7330.04,-31792.52,-65697.07,73352.5652,73497.70154,999
12/8/2021 12:59,70.230377,-148.382812,7131.74,-31797.62,-65918.38,73533.55136,73503.81297,999
12/8/2021 13:01,70.230377,-148.382812,7310.34,-31732.47,-65667.16,73297.79414,73517.6604,999
12/8/2021 13:02,70.230377,-148.382812,7118.39,-31706.86,-65889.24,73466.92041,73535.81582,999
12/8/2021 13:03,70.230377,-148.382812,7165.93,-31761.47,-65910.03,73513.76459,73545.6209,999
12/8/2021 13:04,70.230377,-148.382812,7041.04,-31779.88,-66059.78,73643.95122,73566.65862,999
12/8/2021 13:05,70.230377,-148.382812,7157.43,-31809.67,-66013.66,73626.67462,73573.12599,999
12/8/2021 13:06,70.230377,-148.382812,7002.96,-31850.63,-66225.6,73819.60563,73582.37489,999
12/8/2021 13:08,70.230377,-148.382812,6921.25,-31883.52,-66069.34,73685.95685,73597.40509,999
12/8/2021 13:09,70.230377,-148.382812,6973.87,-31928.3,-65937.87,73592.48538,73615.206,999
12/8/2021 13:10,70.230377,-148.382812,6952.83,-31890.2,-66019.84,73647.44378,73629.53891,999
12/8/2021 13:11,70.230377,-148.382812,7136.96,-31876.01,-65971.73,73615.79566,73635.39129,999
12/8/2021 13:12,70.230377,-148.382812,7167.18,-31847.81,-65971.8,73606.58847,73662.23119,999
12/8/2021 13:13,70.230377,-148.382812,7256.74,-31919.44,-65909.02,73590.14773,73674.87679,999
12/8/2021 13:15,70.230377,-148.382812,7075.45,-31852.95,-66224.37,73826.41532,73679.73752,999
12/8/2021 13:16,70.230377,-148.382812,7100.88,-31872.39,-66000.16,73636.21976,73683.36219,999
12/8/2021 13:17,70.230377,-148.382812,7023.94,-31828.73,-66014.6,73622.89861,73681.02546,999
12/8/2021 13:18,70.230377,-148.382812,7173.09,-31836.23,-66134.68,73748.18411,73673.09799,999
12/8/2021 13:19,70.230377,-148.382812,7078,-31902.56,-66239.84,73861.95111,73662.82113,999
12/8/2021 13:20,70.230377,-148.382812,7007.91,-31796.01,-66034.29,73624.89056,73659.96286,999
12/8/2021 13:22,70.230377,-148.382812,7081.35,-31873.78,-66011.1,73644.74654,73669.39535,999
12/8/2021 13:23,70.230377,-148.382812,7232.97,-31886.9,-66170.19,73807.75224,73662.31836,999
12/8/2021 13:24,70.230377,-148.382812,7033.63,-31883.71,-66081.06,73707.18693,73648.58779,999
12/8/2021 13:25,70.230377,-148.382812,6961.19,-31873.49,-65980.93,73606.11832,73629.93422,999
12/8/2021 13:26,70.230377,-148.382812,7048.17,-31940.2,-66058.51,73712.81991,73607.49234,999
12/8/2021 13:27,70.230377,-148.382812,6866.9,-31765.12,-66016.47,73582.27691,73594.283,999
12/8/2021 13:29,70.230377,-148.382812,6854.66,-31810.35,-66092.62,73668.98363,73593.98403,999
12/8/2021 13:30,70.230377,-148.382812,6837.98,-31651.39,-65972.07,73490.69655,73592.61809,999
12/8/2021 13:31,70.230377,-148.382812,6870.87,-31700.6,-65997.93,73538.17824,73581.06957,999
12/8/2021 13:32,70.230377,-148.382812,6753.74,-31733.62,-66315.46,73826.66102,73573.141,999
12/8/2021 13:33,70.230377,-148.382812,6795.8,-31710.05,-65937.82,73481.33283,73567.58979,999
12/8/2021 13:34,70.230377,-148.382812,6883.44,-31790.27,-65738.8,73345.7077,73556.59986,999
12/8/2021 13:36,70.230377,-148.382812,7019.97,-31794.68,-65599.47,73235.7298,73556.77633,999
12/8/2021 13:37,70.230377,-148.382812,6887.73,-31701.12,-65841.94,73400.01973,73555.99672,999
12/8/2021 13:38,70.230377,-148.382812,7031.1,-31691,-65815.18,73385.24216,73546.41431,999
12/8/2021 13:39,70.230377,-148.382812,6822.11,-31847.58,-66020.34,73617.2183,73548.7576,999
12/8/2021 13:40,70.230377,-148.382812,6713.01,-31843.32,-66150.63,73722.23126,73543.58948,999
12/8/2021 13:41,70.230377,-148.382812,6691.29,-31744.85,-66111.37,73642.5292,73542.42987,999
12/8/2021 13:43,70.230377,-148.382812,6827.07,-31718.58,-65922.59,73474.24769,73536.71118,999
12/8/2021 13:44,70.230377,-148.382812,6887.88,-31780.81,-65958.79,73539.27354,73524.13893,999
12/8/2021 13:45,70.230377,-148.382812,7017.23,-31711.09,-66045.21,73598.94367,73524.23919,999
12/8/2021 13:46,70.230377,-148.382812,6938.18,-31708.34,-66179.2,73710.53982,73526.33926,999
12/8/2021 13:47,70.230377,-148.382812,6870.65,-31726.79,-66044.57,73591.30561,73536.11714,999
12/8/2021 13:48,70.230377,-148.382812,6876.09,-31808.44,-65937.2,73530.7542,73534.6622,999
12/8/2021 13:50,70.230377,-148.382812,6849.79,-31768.38,-66066.3,73626.79938,73534.80633,999
12/8/2021 13:51,70.230377,-148.382812,7021.32,-31781.77,-65979.4,73570.78947,73538.14296,999
12/8/2021 13:52,70.230377,-148.382812,6992.44,-31800.99,-65859.3,73468.66392,73540.49143,999
12/8/2021 13:53,70.230377,-148.382812,6804.99,-31761.79,-65854.2,73429.52302,73535.60275,999
12/8/2021 13:54,70.230377,-148.382812,6716.54,-31911,-65967.71,73587.78834,73547.12693,999
12/8/2021 13:55,70.230377,-148.382812,6867.84,-31892.27,-65844.53,73483.23784,73558.45891,999
12/8/2021 13:57,70.230377,-148.382812,6827.16,-31815.03,-65777.21,73385.60896,73560.65713,999
12/8/2021 13:58,70.230377,-148.382812,6850.47,-31872.08,-65787.23,73421.50948,73547.48358,999
12/8/2021 13:59,70.230377,-148.382812,6792.95,-31943.16,-65703.85,73372.3759,73554.7155,999
12/8/2021 14:00,70.230377,-148.382812,6879.22,-31857.67,-65753.79,73387.98066,73563.8727,999
12/8/2021 14:01,70.230377,-148.382812,6689.61,-31824.46,-66115.7,73680.61429,73571.59375,999
12/8/2021 14:02,70.230377,-148.382812,7012.69,-31815.71,-66182.56,73766.85212,73574.36823,999
12/8/2021 14:04,70.230377,-148.382812,6930.87,-31893.52,-65911.43,73549.64433,73576.04883,999
12/8/2021 14:05,70.230377,-148.382812,6866.15,-31907.56,-66071.57,73693.20704,73585.10673,999
12/8/2021 14:06,70.230377,-148.382812,6915.62,-31799.81,-66186.74,73754.58133,73584.48868,999
12/8/2021 14:07,70.230377,-148.382812,7025.11,-31847.31,-66025.38,73640.70973,73590.47679,999
12/8/2021 14:08,70.230377,-148.382812,6982.37,-31913.4,-65796.57,73460.2424,73600.96798,999
12/8/2021 14:09,70.230377,-148.382812,6933.96,-31875.72,-66119.45,73728.71215,73609.55395,999
12/8/2021 14:11,70.230377,-148.382812,6898.34,-31798.19,-66133.78,73704.74095,73621.16522,999
12/8/2021 14:12,70.230377,-148.382812,6868.82,-31904.44,-66162.34,73773.4994,73631.99982,999
12/8/2021 14:13,70.230377,-148.382812,6839.75,-31887.55,-66006.23,73623.50456,73624.00273,999
12/8/2021 14:14,70.230377,-148.382812,6968.32,-31742.06,-65925.88,73500.59531,73616.96773,999
12/8/2021 14:15,70.230377,-148.382812,6806.9,-31821.91,-66016.9,73601.62314,73612.4471,999
12/8/2021 14:16,70.230377,-148.382812,6873.83,-31817.46,-65983.59,73576.04535,73608.81685,999
12/8/2021 14:18,70.230377,-148.382812,6852.67,-31701.62,-66064.88,73597.01194,73598.12672,999
12/8/2021 14:19,70.230377,-148.382812,6997.59,-31693.01,-66040.37,73584.94152,73588.43317,999
12/8/2021 14:20,70.230377,-148.382812,6865.08,-31802.33,-66001.38,73584.64295,73591.97029,999
12/8/2021 14:21,70.230377,-148.382812,6884.69,-31728.59,-66044.12,73592.98993,73589.70719,999
12/8/2021 14:22,70.230377,-148.382812,6827.66,-31792.39,-66020.3,73593.83816,73578.53334,999
12/8/2021 14:23,70.230377,-148.382812,6945.54,-31759.47,-65951.2,73528.66952,73567.43325,999
12/8/2021 14:25,70.230377,-148.382812,6973.87,-31746.49,-66070.96,73633.18712,73557.96463,999
12/8/2021 14:26,70.230377,-148.382812,6819.77,-31641.47,-65948.7,73463.75241,73556.21912,999
