Time (UTC),Latitude (deg),Longitude (deg), X (nT), Y (nT), Z (nT),TF (nT), Tempature (°F)
12/9/2021 14:08,70.230377,-148.382812,-755.38,9621.35,-73051.41,73686.15527,999
12/9/2021 14:09,70.230377,-148.382812,-770.84,9591.72,-72715.99,73349.91812,999
12/9/2021 14:10,70.230377,-148.382812,-772.01,9523.58,-72713.82,73338.8996,999
12/9/2021 14:11,70.230377,-148.382812,-791.22,9474.11,-72893.74,73511.10202,999
12/9/2021 14:13,70.230377,-148.382812,-1014,9431.31,-73040.52,73653.88901,999
12/9/2021 14:14,70.230377,-148.382812,-967.42,9423.72,-73127.84,73738.88651,999
12/9/2021 14:15,70.230377,-148.382812,-989.77,9465.19,-73031.46,73648.92135,999
12/9/2021 14:16,70.230377,-148.382812,-737.59,9582.31,-72956.01,73586.30375,999
12/9/2021 14:17,70.230377,-148.382812,-890.1,9388,-73024.45,73630.81637,999
12/9/2021 14:18,70.230377,-148.382812,-1030.64,9527.84,-73136.34,73761.54949,999
12/9/2021 14:20,70.230377,-148.382812,-1015.97,9642.46,-73169.84,73809.44869,999
12/9/2021 14:21,70.230377,-148.382812,-956.85,9657.38,-73040.05,73681.94795,999
12/9/2021 14:22,70.230377,-148.382812,-875.72,9453.68,-73091.2,73705.24044,999
12/9/2021 14:23,70.230377,-148.382812,-979.23,9486.04,-73275.2,73893.15788,999
12/9/2021 14:24,70.230377,-148.382812,-798.59,9577.25,-73172.79,73801.21042,999
12/9/2021 14:25,70.230377,-148.382812,-765.98,9643.39,-73437.59,74072.00093,999
12/9/2021 14:27,70.230377,-148.382812,-832.56,9626.11,-73350.92,73984.54308,999
12/9/2021 14:28,70.230377,-148.382812,-798.25,9608.18,-73355.28,73986.15702,999
12/9/2021 14:29,70.230377,-148.382812,-856.53,9748.26,-73398.09,74047.56466,999
12/9/2021 14:30,70.230377,-148.382812,-902.57,9618.8,-73570.43,74202.04927,999
12/9/2021 14:31,70.230377,-148.382812,-889.12,9681.86,-73221.3,73863.98122,999
12/9/2021 14:32,70.230377,-148.382812,-872.19,9655.36,-73160.91,73800.44339,999
12/9/2021 14:34,70.230377,-148.382812,-906.49,9669.13,-73349.65,73989.7625,999
12/9/2021 14:35,70.230377,-148.382812,-805.23,9732.97,-73167.29,73816.2003,999
12/9/2021 14:36,70.230377,-148.382812,-853.1,9706.47,-73575.51,74217.9157,999
12/9/2021 14:37,70.230377,-148.382812,-679.05,9783.37,-73681.66,74331.43654,999
12/9/2021 14:38,70.230377,-148.382812,-640.42,9774.93,-73669.17,74317.60224,999
12/9/2021 14:39,70.230377,-148.382812,-618.4,9861.32,-73337.09,73999.70825,999
12/9/2021 14:41,70.230377,-148.382812,-681.61,9675.95,-73263.84,73903.17214,999
12/9/2021 14:42,70.230377,-148.382812,-716.57,9559.94,-73355.96,73979.74583,999
12/9/2021 14:43,70.230377,-148.382812,-741.25,9712.61,-73710.6,74351.44112,999
12/9/2021 14:44,70.230377,-148.382812,-624.5,9888.52,-73333.9,74000.22782,999
12/9/2021 14:45,70.230377,-148.382812,-682.78,9828.28,-73315.86,73974.83764,999
12/9/2021 14:46,70.230377,-148.382812,-660.24,9770.31,-73501.81,74151.27071,999
12/9/2021 14:48,70.230377,-148.382812,-826.94,9890.8,-73411.6,74079.51653,999
12/9/2021 14:49,70.230377,-148.382812,-991.14,9870.97,-73449.12,74116.06868,999
12/9/2021 14:50,70.230377,-148.382812,-836.31,9646.08,-73376.54,74012.58607,999
12/9/2021 14:51,70.230377,-148.382812,-839.06,9731.07,-73506.38,74152.44868,999
12/9/2021 14:52,70.230377,-148.382812,-954.03,9697.32,-73488.83,74132.01955,999
12/9/2021 14:53,70.230377,-148.382812,-921.82,9869.25,-73583.34,74247.96141,999
12/9/2021 14:55,70.230377,-148.382812,-922.57,9911.59,-73344.3,74016.73523,999
12/9/2021 14:56,70.230377,-148.382812,-889.92,9885.81,-73470,74137.45408,999
12/9/2021 14:57,70.230377,-148.382812,-883.02,9814.13,-73402.52,74060.96687,999
12/9/2021 14:58,70.230377,-148.382812,-776.48,9708.91,-73337.39,73981.33972,999
12/9/2021 14:59,70.230377,-148.382812,-837.09,9822.87,-73246.76,73907.2212,999
12/9/2021 15:00,70.230377,-148.382812,-861.43,9904.28,-73331.99,74002.82144,999
12/9/2021 15:02,70.230377,-148.382812,-893.64,9936.25,-73499.76,74173.73104,999
12/9/2021 15:03,70.230377,-148.382812,-913.01,9811.49,-73270.85,73930.48345,999
12/9/2021 15:04,70.230377,-148.382812,-997.32,9749.92,-73433.73,74084.8722,999
12/9/2021 15:05,70.230377,-148.382812,-858.39,9739.84,-73420.92,74069.10834,999
12/9/2021 15:06,70.230377,-148.382812,-892.13,9655.69,-73580.85,74217.04475,999
12/9/2021 15:07,70.230377,-148.382812,-1050.86,9685.53,-73489.51,74132.4617,999
12/9/2021 15:09,70.230377,-148.382812,-919.2,9723.97,-73649.88,74294.7195,999
12/9/2021 15:10,70.230377,-148.382812,-831.7,9758.75,-73424.24,74074.58367,999
12/9/2021 15:11,70.230377,-148.382812,-967.94,9902.17,-73519.18,74189.35036,999
12/9/2021 15:12,70.230377,-148.382812,-902.92,9780.86,-73306.64,73961.77361,999
12/9/2021 15:13,70.230377,-148.382812,-890.86,9853.55,-73476.38,74139.4935,999
12/9/2021 15:14,70.230377,-148.382812,-932.58,9875.67,-73426.28,74093.30036,999
12/9/2021 15:16,70.230377,-148.382812,-901.94,9681.84,-73182.88,73826.04856,999
12/9/2021 15:17,70.230377,-148.382812,-862.14,9678.35,-73171.87,73814.20123,999
12/9/2021 15:18,70.230377,-148.382812,-1037.27,9690.31,-73499.43,74142.72889,999
12/9/2021 15:19,70.230377,-148.382812,-1100.65,9597.62,-73464.11,74096.56671,999
12/9/2021 15:20,70.230377,-148.382812,-1095.08,9731.66,-73407.66,74058.01073,999
12/9/2021 15:21,70.230377,-148.382812,-977.97,9823.5,-73352.46,74013.78902,999
12/9/2021 15:23,70.230377,-148.382812,-944.32,9743.72,-73445.15,74094.68185,999
12/9/2021 15:24,70.230377,-148.382812,-613.08,9642.65,-73431.93,74064.86961,999
12/9/2021 15:25,70.230377,-148.382812,-701.38,9664.29,-73611.15,74246.15707,999
12/9/2021 15:26,70.230377,-148.382812,-791.58,9753.68,-73270.1,73920.69011,999
12/9/2021 15:27,70.230377,-148.382812,-1082.21,9599.8,-73289.77,73923.72911,999
12/9/2021 15:28,70.230377,-148.382812,-846.29,9818.85,-73336.73,73995.95928,999
12/9/2021 15:30,70.230377,-148.382812,-959.5,9939.61,-73394.1,74070.30715,999
12/9/2021 15:31,70.230377,-148.382812,-876.38,9671.27,-73239.79,73880.77114,999
12/9/2021 15:32,70.230377,-148.382812,-1014.82,9710.26,-73296.51,73943.87998,999
12/9/2021 15:33,70.230377,-148.382812,-861.12,9554.09,-73212.01,73837.79907,999
12/9/2021 15:34,70.230377,-148.382812,-773.69,9669.74,-73568.68,74205.47921,999
12/9/2021 15:35,70.230377,-148.382812,-813.77,9729.25,-73181.76,73830.14644,999
12/9/2021 15:37,70.230377,-148.382812,-874.11,9784.21,-73058.32,73715.75785,999
12/9/2021 15:38,70.230377,-148.382812,-962.23,9904.1,-72966.09,73641.47862,999
12/9/2021 15:39,70.230377,-148.382812,-1007.85,9893.15,-73130.81,73803.83154,999
12/9/2021 15:40,70.230377,-148.382812,-973.23,9706.34,-73091.12,73739.2164,999
12/9/2021 15:41,70.230377,-148.382812,-920.21,9867.68,-72922.08,73592.44286,999
12/9/2021 15:42,70.230377,-148.382812,-976.73,9754,-73159.18,73813.0079,999
12/9/2021 15:44,70.230377,-148.382812,-888.62,9656.57,-73219.93,73859.30638,999
12/9/2021 15:45,70.230377,-148.382812,-1090.07,9653.89,-73175.07,73817.18441,999
12/9/2021 15:46,70.230377,-148.382812,-1038.98,9824.48,-73248.22,73911.44444,999
12/9/2021 15:47,70.230377,-148.382812,-923.02,9700.38,-73125.12,73771.48848,999
12/9/2021 15:48,70.230377,-148.382812,-993.58,9778.88,-73080.14,73738.18928,999
12/9/2021 15:49,70.230377,-148.382812,-848.49,9795.85,-72968.09,73627.58159,999
12/9/2021 15:51,70.230377,-148.382812,-1125.31,9645.29,-73082.57,73724.89389,999
12/9/2021 15:52,70.230377,-148.382812,-1019.93,9718.7,-73173.85,73823.47669,999
12/9/2021 15:53,70.230377,-148.382812,-935.64,9663.74,-73159.08,73800.50325,999
12/9/2021 15:54,70.230377,-148.382812,-1026.89,9845.02,-73081.12,73748.41708,999
12/9/2021 15:55,70.230377,-148.382812,-1301.58,9783.27,-73263.73,73925.50721,999
12/9/2021 15:56,70.230377,-148.382812,-1093.39,9924.09,-73248.62,73925.93182,999
12/9/2021 15:58,70.230377,-148.382812,-1133.55,9858.47,-73280.03,73948.8821,999
12/9/2021 15:59,70.230377,-148.382812,-1082.8,9969.28,-73310.84,73993.50148,999
12/9/2021 16:00,70.230377,-148.382812,-1166.99,10023.52,-73081.16,73774.58076,999
12/9/2021 16:01,70.230377,-148.382812,-1151.12,9934.75,-73166.76,73847.13335,999
12/9/2021 16:02,70.230377,-148.382812,-1037.77,9907.08,-73302.05,73975.79155,999
12/9/2021 16:03,70.230377,-148.382812,-1012.36,9896.03,-73430.27,74101.01777,999
12/9/2021 16:05,70.230377,-148.382812,-1236.95,9991.13,-73459.38,74146.02642,999
12/9/2021 16:06,70.230377,-148.382812,-1334.31,9980.32,-73283.13,73971.64533,999
12/9/2021 16:07,70.230377,-148.382812,-1349.08,10032.09,-73380.96,74075.82694,999
12/9/2021 16:08,70.230377,-148.382812,-1135.64,9942.36,-73443.79,74122.40208,999
12/9/2021 16:09,70.230377,-148.382812,-1061.14,10023.78,-73420.57,74109.25909,999
12/9/2021 16:10,70.230377,-148.382812,-1058.84,9903.46,-73348.28,74021.41475,999
12/9/2021 16:12,70.230377,-148.382812,-1184.05,9894.42,-73304.99,73979.20708,999
12/9/2021 16:13,70.230377,-148.382812,-1212.16,9992.53,-73346.91,74034.37846,999
12/9/2021 16:14,70.230377,-148.382812,-1098.99,10012.67,-73321.78,74010.43684,999
12/9/2021 16:15,70.230377,-148.382812,-1220.58,10002.52,-73219.15,73909.29677,999
12/9/2021 16:16,70.230377,-148.382812,-1245.05,9933.9,-73338.56,74018.76047,999
12/9/2021 16:17,70.230377,-148.382812,-1144.34,9873.83,-73564.12,74232.61941,999
12/9/2021 16:19,70.230377,-148.382812,-976.85,9878.4,-73426.63,74094.58155,999
12/9/2021 16:20,70.230377,-148.382812,-1096.3,9841.31,-73523.16,74186.9821,999
12/9/2021 16:21,70.230377,-148.382812,-1077.42,9965.65,-73389.27,74070.64172,999
12/9/2021 16:22,70.230377,-148.382812,-1066.78,9857.81,-73500.39,74166.17671,999
12/9/2021 16:23,70.230377,-148.382812,-1145.06,9847.93,-73636.76,74301.17974,999
12/9/2021 16:24,70.230377,-148.382812,-1061.34,9598.54,-73468.7,74100.66324,999
12/9/2021 16:26,70.230377,-148.382812,-1188.84,9834.76,-73477.3,74142.08967,999
12/9/2021 16:27,70.230377,-148.382812,-1165.66,9828.01,-73483.62,74147.08998,999
12/9/2021 16:28,70.230377,-148.382812,-1253.64,9869.43,-73598.37,74267.74083,999
12/9/2021 16:29,70.230377,-148.382812,-1256.06,9779.09,-73643.73,74300.78907,999
12/9/2021 16:30,70.230377,-148.382812,-1211.69,9674.9,-73645.04,74287.70961,999
12/9/2021 16:31,70.230377,-148.382812,-1261.39,9821.68,-73492.65,74156.7671,999
12/9/2021 16:33,70.230377,-148.382812,-1283.28,9932.64,-73445.18,74124.88523,999
12/9/2021 16:34,70.230377,-148.382812,-1282.47,9801.17,-73560.09,74221.25372,999
12/9/2021 16:35,70.230377,-148.382812,-1213.59,9914.48,-73517.55,74192.99072,999
12/9/2021 16:36,70.230377,-148.382812,-1145.11,9943.15,-73190.88,73872.06796,999
12/9/2021 16:37,70.230377,-148.382812,-1266.34,9810.66,-73079.34,73745.79718,999
12/9/2021 16:38,70.230377,-148.382812,-1119.34,9867.17,-73317.69,73987.14505,999
12/9/2021 16:40,70.230377,-148.382812,-1227.32,9705.05,-73145.67,73796.9061,999
12/9/2021 16:41,70.230377,-148.382812,-1074.37,9843.68,-73342.55,74007.9857,999
12/9/2021 16:42,70.230377,-148.382812,-1087.75,9765.18,-73280.15,73935.93392,999
12/9/2021 16:43,70.230377,-148.382812,-823.67,9876.55,-73084.6,73753.53164,999
12/9/2021 16:44,70.230377,-148.382812,-1015.21,9890.97,-73216.27,73888.32202,999
12/9/2021 16:45,70.230377,-148.382812,-1005.65,9815.14,-73225.3,73887.02772,999
12/9/2021 16:47,70.230377,-148.382812,-1070.11,9879.97,-73123.38,73795.58012,999
12/9/2021 16:48,70.230377,-148.382812,-1192.83,9900.55,-73280.62,73956.02072,999
12/9/2021 16:49,70.230377,-148.382812,-1115.81,9896.25,-73488.95,74160.68074,999
12/9/2021 16:50,70.230377,-148.382812,-1081.21,9912.28,-73294.16,73969.29228,999
12/9/2021 16:51,70.230377,-148.382812,-1122.86,9981.9,-73425.47,74109.37044,999
12/9/2021 16:52,70.230377,-148.382812,-1207.39,9977.79,-73383.72,74068.78185,999
12/9/2021 16:54,70.230377,-148.382812,-1175.96,9964.3,-73200.51,73884.94313,999
12/9/2021 16:55,70.230377,-148.382812,-1118.6,9871.13,-73241.21,73911.87534,999
12/9/2021 16:56,70.230377,-148.382812,-1118.26,9968.14,-73168.13,73852.48519,999
12/9/2021 16:57,70.230377,-148.382812,-1355.48,9854.51,-73182.42,73855.36738,999
12/9/2021 16:58,70.230377,-148.382812,-1258.03,9815.73,-73304.21,73969.17195,999
12/9/2021 16:59,70.230377,-148.382812,-1113.78,9889.07,-73135.14,73809.09777,999
12/9/2021 17:01,70.230377,-148.382812,-1206.26,9855.65,-73262.7,73932.48347,999
12/9/2021 17:02,70.230377,-148.382812,-983.98,9883.59,-73175.79,73846.79959,999
12/9/2021 17:03,70.230377,-148.382812,-1152.26,9884,-73130.04,73803.95592,999
12/9/2021 17:04,70.230377,-148.382812,-1099.13,9777.47,-73065.77,73725.25858,999
12/9/2021 17:05,70.230377,-148.382812,-884.89,9924.1,-73027.15,73703.70023,999
12/9/2021 17:06,70.230377,-148.382812,-982.74,9679.42,-73076.58,73721.39102,999
12/9/2021 17:08,70.230377,-148.382812,-973.64,9657.9,-73056.9,73698.93924,999
12/9/2021 17:09,70.230377,-148.382812,-1109.06,9787.32,-73157.09,73817.21658,999
12/9/2021 17:10,70.230377,-148.382812,-1278.29,9891.27,-72886.93,73566.13224,999
12/9/2021 17:11,70.230377,-148.382812,-1142.02,9851.44,-72714.69,73387.88198,999
12/9/2021 17:12,70.230377,-148.382812,-1126.86,9739.76,-72751.74,73409.45723,999
12/9/2021 17:13,70.230377,-148.382812,-1121.24,9828.48,-72686.3,73356.35219,999
12/9/2021 17:15,70.230377,-148.382812,-1070.16,9793.09,-72719.91,73384.16154,999
12/9/2021 17:16,70.230377,-148.382812,-983.7,9801.75,-72654.82,73319.60746,999
12/9/2021 17:17,70.230377,-148.382812,-1071.6,9904.37,-72949.32,73626.40939,999
12/9/2021 17:18,70.230377,-148.382812,-1071.89,9824.67,-72941.57,73608.05474,999
12/9/2021 17:19,70.230377,-148.382812,-1020.67,9850.78,-72903.63,73573.22136,999
12/9/2021 17:20,70.230377,-148.382812,-1014.78,9980.05,-72673.1,73362.18808,999
12/9/2021 17:22,70.230377,-148.382812,-1151.88,9742.81,-72821.81,73479.69234,999
12/9/2021 17:23,70.230377,-148.382812,-1163.78,9732.12,-73141.41,73795.21936,999
12/9/2021 17:24,70.230377,-148.382812,-1123.88,9809.1,-73251.05,73913.44854,999
12/9/2021 17:25,70.230377,-148.382812,-1066.56,9788.38,-73058.84,73719.35998,999
12/9/2021 17:26,70.230377,-148.382812,-1075.92,9784.48,-73210.02,73868.80723,999
12/9/2021 17:27,70.230377,-148.382812,-1067.52,9668.34,-73371.18,74013.15053,999
12/9/2021 17:29,70.230377,-148.382812,-1105.78,9803.03,-73207.95,73869.65608,999
12/9/2021 17:30,70.230377,-148.382812,-930.61,9688.39,-73040.04,73685.67282,999
12/9/2021 17:31,70.230377,-148.382812,-905.14,9635.16,-73105.2,73742.97155,999
12/9/2021 17:32,70.230377,-148.382812,-1028.09,9525.78,-73194.2,73818.61803,999
12/9/2021 17:33,70.230377,-148.382812,-1007.72,9645.53,-73015.05,73656.29148,999
12/9/2021 17:34,70.230377,-148.382812,-1034.23,9600.41,-72873.82,73510.7553,999
12/9/2021 17:36,70.230377,-148.382812,-949.63,9771.07,-73239.77,73894.7868,999
12/9/2021 17:37,70.230377,-148.382812,-1038.05,9866.32,-73262.55,73931.20485,999
12/9/2021 17:38,70.230377,-148.382812,-935.22,9761.46,-73383.23,74035.52649,999
12/9/2021 17:39,70.230377,-148.382812,-1021.22,9716.22,-73118.1,73767.9088,999
12/9/2021 17:40,70.230377,-148.382812,-1168.52,9794.82,-73321.84,73982.40439,999
12/9/2021 17:41,70.230377,-148.382812,-1225.12,9687.16,-73441.5,74087.75817,999
12/9/2021 17:43,70.230377,-148.382812,-1157.69,9931.71,-73188.03,73867.90132,999
12/9/2021 17:44,70.230377,-148.382812,-1173.15,9966.27,-73618.05,74298.85668,999
12/9/2021 17:45,70.230377,-148.382812,-1070.38,9983.5,-73570.59,74252.59388,999
12/9/2021 17:46,70.230377,-148.382812,-882.15,9956.08,-73301.2,73979.50824,999
12/9/2021 17:47,70.230377,-148.382812,-1058.76,9911.68,-73497.16,74170.04046,999
12/9/2021 17:48,70.230377,-148.382812,-1128.71,9925.89,-73533.3,74208.78309,999
12/9/2021 17:50,70.230377,-148.382812,-1251.55,9874.16,-73141.52,73815.63087,999
12/9/2021 17:51,70.230377,-148.382812,-1091,9822.24,-73185.37,73849.61111,999
12/9/2021 17:52,70.230377,-148.382812,-1123.8,9764.51,-73274.58,73930.86403,999
12/9/2021 17:53,70.230377,-148.382812,-1063.67,10022.45,-73236.1,73926.36364,999
12/9/2021 17:54,70.230377,-148.382812,-1115.21,9909.67,-73057.82,73735.27186,999
12/9/2021 17:55,70.230377,-148.382812,-950.55,10059.3,-73165.62,73860.00956,999
12/9/2021 17:57,70.230377,-148.382812,-1032.8,10019.81,-73424.97,74112.68102,999
12/9/2021 17:58,70.230377,-148.382812,-1015.83,9843.57,-73396.27,74060.38233,999
12/9/2021 17:59,70.230377,-148.382812,-1000.34,9986.62,-73124.16,73809.72859,999
12/9/2021 18:00,70.230377,-148.382812,-864.3,10029,-73182.55,73871.60131,999
12/9/2021 18:01,70.230377,-148.382812,-781.07,9997.63,-73021.14,73706.50964,999
12/9/2021 18:02,70.230377,-148.382812,-858.24,9983.24,-73016.12,73700.44394,999
12/9/2021 18:04,70.230377,-148.382812,-795.6,10026.33,-72961.1,73651.08544,999
12/9/2021 18:05,70.230377,-148.382812,-970.35,9987.7,-73080.82,73766.53701,999
12/9/2021 18:06,70.230377,-148.382812,-812.84,9908.96,-73238.49,73910.24702,999
12/9/2021 18:07,70.230377,-148.382812,-751.15,9919.24,-72901.09,73576.65711,999
12/9/2021 18:08,70.230377,-148.382812,-866.41,9858.42,-73054.52,73721.78785,999
12/9/2021 18:09,70.230377,-148.382812,-910.89,10032.03,-73008.51,73700.162,999
12/9/2021 18:11,70.230377,-148.382812,-972.81,9799.01,-73072.5,73733.01304,999
12/9/2021 18:12,70.230377,-148.382812,-929.02,9922.11,-73009.97,73686.95315,999
12/9/2021 18:13,70.230377,-148.382812,-1098.14,9873.98,-73168.54,73839.93932,999
12/9/2021 18:14,70.230377,-148.382812,-1061.54,10008.61,-73159.87,73848.93851,999
12/9/2021 18:15,70.230377,-148.382812,-1088.02,9937.82,-73188.06,73867.69375,999
12/9/2021 18:16,70.230377,-148.382812,-1055.9,9875.2,-73273.88,73943.87054,999
12/9/2021 18:18,70.230377,-148.382812,-1190.31,9864.94,-73279.74,73950.34938,999
12/9/2021 18:19,70.230377,-148.382812,-1054.88,9991.24,-73134.17,73821.03,999
12/9/2021 18:20,70.230377,-148.382812,-1096.51,10080.97,-73179.01,73878.24981,999
12/9/2021 18:21,70.230377,-148.382812,-1123.42,9850.49,-73284.4,73951.99463,999
12/9/2021 18:22,70.230377,-148.382812,-888.89,10012.79,-73092.07,73780.05683,999
12/9/2021 18:23,70.230377,-148.382812,-904.19,9987.46,-73196.34,73880.11306,999
12/9/2021 18:25,70.230377,-148.382812,-1020.17,9838.1,-73097.16,73763.29547,999
12/9/2021 18:26,70.230377,-148.382812,-1117.48,9874.98,-73095.62,73768.1073,999
12/9/2021 18:27,70.230377,-148.382812,-1085.1,9846.43,-73125.2,73793.1196,999
12/9/2021 18:28,70.230377,-148.382812,-1235.31,9877.49,-72851.99,73528.92796,999
12/9/2021 18:29,70.230377,-148.382812,-1315.24,9864.23,-73137.2,73811.13001,999
12/9/2021 18:30,70.230377,-148.382812,-1307.18,9904.29,-73066.1,73745.90598,999
12/9/2021 18:32,70.230377,-148.382812,-1394.9,9867.1,-73060.12,73736.60246,999
12/9/2021 18:33,70.230377,-148.382812,-1306.36,9874.84,-73053.95,73729.90338,999
12/9/2021 18:34,70.230377,-148.382812,-1263.2,9928.82,-72911.7,73595.46955,999
12/9/2021 18:35,70.230377,-148.382812,-1165.57,9858.98,-73276.59,73946.03899,999
12/9/2021 18:36,70.230377,-148.382812,-1236.75,9757.45,-73134.63,73793.03142,999
12/9/2021 18:37,70.230377,-148.382812,-1092.28,9790.73,-73121.16,73781.81015,999
12/9/2021 18:39,70.230377,-148.382812,-1033.72,9819.88,-73123.83,73787.4863,999
12/9/2021 18:40,70.230377,-148.382812,-988.91,9879.72,-72985.61,73657.89895,999
12/9/2021 18:41,70.230377,-148.382812,-958.62,9922.29,-73092.5,73769.12869,999
12/9/2021 18:42,70.230377,-148.382812,-1092.96,9977.41,-73290.34,73974.43619,999
12/9/2021 18:43,70.230377,-148.382812,-1201.98,9934.15,-73505.72,74183.71091,999
12/9/2021 18:44,70.230377,-148.382812,-1179.25,9893.38,-73372.66,74046.04536,999
12/9/2021 18:46,70.230377,-148.382812,-1148.58,9941.58,-73321.88,74001.70495,999
12/9/2021 18:47,70.230377,-148.382812,-946.9,9952.8,-73065.58,73746.4157,999
12/9/2021 18:48,70.230377,-148.382812,-1098.2,9980.43,-73161.61,73847.38454,999
12/9/2021 18:49,70.230377,-148.382812,-1097.97,10079.14,-73324.5,74022.13792,999
12/9/2021 18:50,70.230377,-148.382812,-1197.07,9963.6,-73386.24,74069.20091,999
12/9/2021 18:51,70.230377,-148.382812,-1139.81,10116.75,-73357.84,74060.92416,999
12/9/2021 18:53,70.230377,-148.382812,-1296.85,9966.09,-73313.46,73999.10937,999
12/9/2021 18:54,70.230377,-148.382812,-1252,9849.59,-73391.73,74060.29948,999
12/9/2021 18:55,70.230377,-148.382812,-1229.63,9987.49,-73244.73,73932.75606,999
12/9/2021 18:56,70.230377,-148.382812,-1412.58,9959.33,-73607.26,74291.40166,999
12/9/2021 18:57,70.230377,-148.382812,-1240.64,9911.95,-73427.43,74103.80164,999
12/9/2021 18:58,70.230377,-148.382812,-1285.38,9866.43,-73404.01,74075.28148,999
12/9/2021 19:00,70.230377,-148.382812,-1364.16,9850.91,-73544.99,74214.33092,999
12/9/2021 19:01,70.230377,-148.382812,-1255.69,9851.29,-73331.04,74000.44662,999
12/9/2021 19:02,70.230377,-148.382812,-1147.1,9811.15,-73387.27,74049.07765,999
12/9/2021 19:03,70.230377,-148.382812,-1306.48,9854.4,-73238.54,73910.07936,999
12/9/2021 19:04,70.230377,-148.382812,-1386.22,9878.91,-73232.1,73908.42265,999
12/9/2021 19:05,70.230377,-148.382812,-1365.84,9894.16,-73125.45,73804.41287,999
12/9/2021 19:07,70.230377,-148.382812,-1302.27,9966.28,-73128.53,73816.01821,999
12/9/2021 19:08,70.230377,-148.382812,-1157.94,9936.98,-73324.52,74003.84875,999
12/9/2021 19:09,70.230377,-148.382812,-1198.65,10078.03,-73248.13,73947.90057,999
12/9/2021 19:10,70.230377,-148.382812,-1177.38,9969.34,-73463.15,74145.85876,999
12/9/2021 19:11,70.230377,-148.382812,-1185.8,9983.9,-73416.6,74101.83221,999
12/9/2021 19:12,70.230377,-148.382812,-1045.74,9975.2,-73377.21,74059.52427,999
12/9/2021 19:14,70.230377,-148.382812,-1075.63,9946.58,-73166.2,73847.03282,999
12/9/2021 19:15,70.230377,-148.382812,-1027.13,10019.23,-73445.34,74132.70488,999
12/9/2021 19:16,70.230377,-148.382812,-1038.19,9921.18,-73322.81,73998.25753,999
12/9/2021 19:17,70.230377,-148.382812,-1226.06,9956.87,-73198.55,73882.81401,999
12/9/2021 19:18,70.230377,-148.382812,-1233.19,9915.52,-73405.93,74082.85128,999
12/9/2021 19:19,70.230377,-148.382812,-1120.61,10019.59,-73449.14,74137.87235,999
12/9/2021 19:21,70.230377,-148.382812,-1088.12,9927.34,-73364.24,74040.85221,999
12/9/2021 19:22,70.230377,-148.382812,-1077.28,9939.41,-73491.52,74168.42937,999
12/9/2021 19:23,70.230377,-148.382812,-1164.2,9937.08,-73466.34,74144.4808,999
12/9/2021 19:24,70.230377,-148.382812,-1270.32,9920.84,-73541.97,74218.98767,999
12/9/2021 19:25,70.230377,-148.382812,-1285.76,9899.86,-73398.77,74074.55598,999
12/9/2021 19:26,70.230377,-148.382812,-989.43,9915.45,-73301.49,73975.69572,999
12/9/2021 19:28,70.230377,-148.382812,-1085.17,9864.54,-73579.55,74245.78723,999
12/9/2021 19:29,70.230377,-148.382812,-1137.03,9907.8,-73333.79,74008.79741,999
12/9/2021 19:30,70.230377,-148.382812,-917.79,10010.96,-73397.37,74082.62672,999
12/9/2021 19:31,70.230377,-148.382812,-977.82,10084.91,-73276.73,73973.91906,999
12/9/2021 19:32,70.230377,-148.382812,-1025.37,9994.58,-73344.71,74029.65283,999
12/9/2021 19:33,70.230377,-148.382812,-1054.57,10050.91,-73239.98,73933.94065,999
12/9/2021 19:35,70.230377,-148.382812,-961.96,10119.23,-73280.6,73982.2311,999
12/9/2021 19:36,70.230377,-148.382812,-1012.15,9979.19,-73280.8,73964.07459,999
12/9/2021 19:37,70.230377,-148.382812,-1092.98,9968.64,-73435.7,74117.2748,999
12/9/2021 19:38,70.230377,-148.382812,-992.54,10108.8,-73357.55,74057.43119,999
12/9/2021 19:39,70.230377,-148.382812,-1126.13,10040.96,-73516.1,74207.18298,999
12/9/2021 19:40,70.230377,-148.382812,-1189.88,10109.68,-73739.12,74438.42598,999
12/9/2021 19:42,70.230377,-148.382812,-1106.97,10045.36,-73681.05,74370.90674,999
12/9/2021 19:43,70.230377,-148.382812,-1180.07,10011.62,-73702.45,74388.68352,999
12/9/2021 19:44,70.230377,-148.382812,-1141.8,10002.53,-73698.79,74383.2371,999
12/9/2021 19:45,70.230377,-148.382812,-1074.31,10006.38,-73509.01,74194.71904,999
12/9/2021 19:46,70.230377,-148.382812,-1265.92,10052.45,-73523.99,74218.80766,999
12/9/2021 19:47,70.230377,-148.382812,-1064.97,10068.98,-73600.32,74293.50997,999
12/9/2021 19:49,70.230377,-148.382812,-1304.17,10169.22,-73574.65,74285.55053,999
12/9/2021 19:50,70.230377,-148.382812,-1089.22,10185.25,-73457.98,74168.73023,999
12/9/2021 19:51,70.230377,-148.382812,-1088.64,9983.68,-73080.79,73767.61397,999
12/9/2021 19:52,70.230377,-148.382812,-984.2,10000.04,-73621.38,74303.95038,999
12/9/2021 19:53,70.230377,-148.382812,-1151.63,9823.79,-73820.48,74480.17434,999
12/9/2021 19:54,70.230377,-148.382812,-1118.42,9881.68,-73780.41,74447.61489,999
12/9/2021 19:56,70.230377,-148.382812,-1178.2,9728.52,-73854.41,74501.71899,999
