Time (UTC),Latitude (deg),Longitude (deg), X (nT), Y (nT), Z (nT), Tempature (°F)
2021-12-10 02:56:42,70.230392,-148.382828,-9613.23,-6930.58,-70024.79,999.00
2021-12-10 02:57:51,70.230392,-148.382828,-9550.46,-6953.74,-69986.20,999.00
2021-12-10 02:59:02,70.230392,-148.382828,-9680.50,-6977.91,-70057.71,999.00
2021-12-10 03:00:11,70.230392,-148.382828,-9644.47,-6877.21,-69931.71,999.00
2021-12-10 03:01:21,70.230392,-148.382828,-9800.45,-6740.39,-70073.18,999.00
2021-12-10 03:02:32,70.230392,-148.382828,-9830.06,-6893.70,-70092.65,999.00
2021-12-10 03:03:42,70.230392,-148.382828,-9691.36,-6772.19,-70093.35,999.00
2021-12-10 03:04:52,70.230392,-148.382828,-9776.41,-6776.75,-69880.84,999.00
2021-12-10 03:06:02,70.230392,-148.382828,-9675.39,-6849.50,-70061.46,999.00
2021-12-10 03:07:11,70.230392,-148.382828,-9738.60,-6934.96,-70349.82,999.00
2021-12-10 03:08:21,70.230392,-148.382828,-9678.98,-6983.53,-70141.43,999.00
2021-12-10 03:09:32,70.230392,-148.382828,-9741.12,-6917.11,-70117.75,999.00
2021-12-10 03:10:41,70.230392,-148.382828,-9761.81,-6984.01,-70050.29,999.00
2021-12-10 03:11:52,70.230392,-148.382828,-9755.90,-7063.52,-70141.46,999.00
2021-12-10 03:13:01,70.230392,-148.382828,-9615.81,-6908.23,-69896.84,999.00
2021-12-10 03:14:12,70.230392,-148.382828,-9568.34,-6959.11,-70158.03,999.00
2021-12-10 03:15:22,70.230392,-148.382828,-9679.71,-6802.64,-70240.24,999.00
2021-12-10 03:16:32,70.230392,-148.382828,-9703.32,-6813.30,-70236.29,999.00
2021-12-10 03:17:42,70.230392,-148.382828,-9637.42,-6807.99,-70239.98,999.00
2021-12-10 03:18:52,70.230392,-148.382828,-9504.68,-6968.98,-70277.78,999.00
2021-12-10 03:20:02,70.230392,-148.382828,-9420.94,-6912.79,-69921.63,999.00
