Time (UTC),Latitude (deg),Longitude (deg), Total Field (nT), Horizontal Component (nT), Vertical Component (nT)
2022-03-14 11:22:23,39.992416,-105.247726,46369.64,21056.35,41313.12
2022-03-14 11:22:33,39.992416,-105.247726,46780.74,21593.44,41498.93
2022-03-14 11:22:43,39.992416,-105.247726,46568.32,21340.11,41390.93
2022-03-14 11:22:53,39.992416,-105.247726,46741.20,21322.50,41594.36
2022-03-14 11:23:03,39.992416,-105.247726,46316.36,21211.91,41173.54
2022-03-14 11:23:13,39.992416,-105.247726,46223.05,21217.54,41065.64
2022-03-14 11:23:23,39.992416,-105.247726,46205.45,21106.14,41103.21
2022-03-14 11:23:33,39.992416,-105.247726,46740.09,21396.64,41555.03
2022-03-14 11:23:43,39.992416,-105.247726,45972.18,21117.45,40834.96
2022-03-14 11:23:53,39.992416,-105.247726,46352.49,21064.24,41289.84
2022-03-14 11:24:03,39.992416,-105.247726,46608.62,21447.23,41380.91
2022-03-14 11:24:13,39.992416,-105.247726,46286.39,21163.51,41164.74
2022-03-14 11:24:23,39.992416,-105.247726,46817.12,21571.85,41551.14
2022-03-14 11:24:33,39.992416,-105.247726,46518.25,21365.03,41321.70
2022-03-14 11:24:43,39.992416,-105.247726,46207.32,21364.55,40971.61
2022-03-14 11:24:53,39.992416,-105.247726,46826.78,21437.78,41631.35
2022-03-14 11:25:03,39.992416,-105.247726,46572.83,21133.86,41501.67
2022-03-14 11:25:13,39.992416,-105.247726,46493.99,21095.65,41432.66
2022-03-14 11:25:23,39.992416,-105.247726,46541.82,20874.16,41598.20
2022-03-14 11:25:33,39.992416,-105.247726,46627.37,21454.54,41398.23
2022-03-14 11:25:43,39.992416,-105.247726,46436.33,21157.94,41336.12
2022-03-14 11:25:53,39.992416,-105.247726,46421.48,21403.51,41192.76
2022-03-14 11:26:03,39.992416,-105.247726,46518.63,21561.96,41219.71
2022-03-14 11:26:13,39.992416,-105.247726,46502.75,21556.77,41204.50
2022-03-14 11:26:23,39.992416,-105.247726,46863.14,21574.36,41601.70
2022-03-14 11:26:33,39.992416,-105.247726,46375.32,21405.72,41139.58
2022-03-14 11:26:43,39.992416,-105.247726,46628.23,21176.58,41542.09
2022-03-14 11:26:53,39.992416,-105.247726,46681.11,21247.81,41565.09
2022-03-14 11:27:03,39.992416,-105.247726,46542.21,21226.04,41420.20
2022-03-14 11:27:13,39.992416,-105.247726,46669.39,21204.75,41573.91
2022-03-14 11:27:23,39.992416,-105.247726,46579.89,21202.98,41474.33
2022-03-14 11:27:33,39.992416,-105.247726,46411.22,21115.76,41329.48
2022-03-14 11:27:43,39.992416,-105.247726,47070.82,21334.39,41958.38
2022-03-14 11:27:53,39.992416,-105.247726,46233.41,21124.17,41125.39
2022-03-14 11:28:03,39.992416,-105.247726,46417.02,21305.01,41238.77
2022-03-14 11:28:13,39.992416,-105.247726,46415.07,21181.26,41300.29
2022-03-14 11:28:23,39.992416,-105.247726,46885.64,21145.51,41846.51
2022-03-14 11:28:33,39.992416,-105.247726,46930.54,21332.88,41801.72
2022-03-14 11:28:43,39.992416,-105.247726,46280.28,21101.69,41189.60
2022-03-14 11:28:53,39.992416,-105.247726,46290.29,21486.39,41001.54
2022-03-14 11:29:03,39.992416,-105.247726,46606.14,21221.72,41494.23
2022-03-14 11:29:13,39.992416,-105.247726,46479.59,21301.05,41311.22
2022-03-14 11:29:23,39.992416,-105.247726,46266.25,21226.28,41109.74
2022-03-14 11:29:33,39.992416,-105.247726,46629.05,21243.73,41508.70
2022-03-14 11:29:43,39.992416,-105.247726,46468.23,20965.73,41469.68
2022-03-14 11:29:53,39.992416,-105.247726,46316.77,21030.13,41267.13
2022-03-14 11:30:03,39.992416,-105.247726,46465.78,21126.40,41385.31
2022-03-14 11:30:13,39.992416,-105.247726,46548.51,21480.14,41296.09
2022-03-14 11:30:23,39.992416,-105.247726,46458.74,21234.31,41322.13
2022-03-14 11:30:33,39.992416,-105.247726,46710.54,21622.13,41404.81
2022-03-14 11:30:43,39.992416,-105.247726,46659.38,21251.87,41538.60
2022-03-14 11:30:53,39.992416,-105.247726,46607.02,21268.10,41471.46
2022-03-14 11:31:03,39.992416,-105.247726,46501.01,21281.29,41345.50
2022-03-14 11:31:13,39.992416,-105.247726,46674.77,21468.92,41444.18
2022-03-14 11:31:23,39.992416,-105.247726,46573.74,21146.88,41496.05
2022-03-14 11:31:33,39.992416,-105.247726,46539.92,21059.07,41502.77
2022-03-14 11:31:43,39.992416,-105.247726,46473.00,21225.57,41342.65
2022-03-14 11:31:53,39.992416,-105.247726,46566.68,21227.76,41446.81
2022-03-14 11:32:03,39.992416,-105.247726,46333.70,21116.12,41242.23
2022-03-14 11:32:13,39.992416,-105.247726,46344.27,21104.65,41259.97
2022-03-14 11:32:23,39.992416,-105.247726,46777.03,21485.72,41550.62
2022-03-14 11:32:33,39.992416,-105.247726,46732.74,21696.40,41391.00
2022-03-14 11:32:43,39.992416,-105.247726,46678.10,21789.30,41280.39
2022-03-14 11:32:53,39.992416,-105.247726,46556.93,21531.92,41278.61
2022-03-14 11:33:03,39.992416,-105.247726,46469.17,20983.16,41461.93
2022-03-14 11:33:13,39.992416,-105.247726,46769.37,21301.65,41636.69
2022-03-14 11:33:23,39.992416,-105.247726,46727.39,21087.54,41698.50
2022-03-14 11:33:33,39.992416,-105.247726,46467.56,21471.57,41209.30
2022-03-14 11:33:43,39.992416,-105.247726,46573.13,21289.97,41422.14
2022-03-14 11:33:53,39.992416,-105.247726,46443.55,21159.52,41343.42
2022-03-14 11:34:03,39.992416,-105.247726,46151.56,21056.80,41067.97
2022-03-14 11:34:13,39.992416,-105.247726,46459.09,21219.80,41329.98
2022-03-14 11:34:23,39.992416,-105.247726,46614.76,21514.71,41352.79
2022-03-14 11:34:33,39.992416,-105.247726,46787.60,21354.29,41630.20
2022-03-14 11:34:43,39.992416,-105.247726,46515.37,21436.34,41281.51
2022-03-14 11:34:53,39.992416,-105.247726,46705.24,21913.47,41245.36
2022-03-14 11:35:03,39.992416,-105.247726,46725.40,21429.53,41521.54
2022-03-14 11:35:13,39.992416,-105.247726,46682.02,21705.80,41328.79
2022-03-14 11:35:23,39.992416,-105.247726,46610.38,21362.27,41426.82
2022-03-14 11:35:33,39.992416,-105.247726,46704.61,21402.36,41512.16
2022-03-14 11:35:43,39.992416,-105.247726,46875.87,21406.05,41702.86
2022-03-14 11:35:53,39.992416,-105.247726,46520.52,21480.78,41264.21
2022-03-14 11:36:03,39.992416,-105.247726,46741.56,21271.50,41620.87
2022-03-14 11:36:13,39.992416,-105.247726,46926.36,21559.11,41680.79
2022-03-14 11:36:23,39.992416,-105.247726,46493.91,21209.49,41374.41
2022-03-14 11:36:33,39.992416,-105.247726,46772.62,21398.70,41590.55
2022-03-14 11:36:43,39.992416,-105.247726,46503.41,21137.56,41421.87
2022-03-14 11:36:53,39.992416,-105.247726,46418.82,21469.34,41155.49
2022-03-14 11:37:03,39.992416,-105.247726,46086.35,21205.63,40917.88
2022-03-14 11:37:13,39.992416,-105.247726,46338.27,21146.44,41231.82
2022-03-14 11:37:23,39.992416,-105.247726,46448.47,21085.73,41386.62
2022-03-14 11:37:33,39.992416,-105.247726,46332.02,20972.99,41313.31
2022-03-14 11:37:43,39.992416,-105.247726,46149.46,21184.95,40999.64
2022-03-14 11:37:53,39.992416,-105.247726,45885.55,21119.61,40736.30
2022-03-14 11:38:03,39.992416,-105.247726,46457.17,21039.79,41419.75
2022-03-14 11:38:13,39.992416,-105.247726,46125.60,21067.69,41033.20
2022-03-14 11:38:23,39.992416,-105.247726,46472.25,21199.95,41354.96
2022-03-14 11:38:33,39.992416,-105.247726,46808.73,21179.69,41743.00
2022-03-14 11:38:43,39.992416,-105.247726,46704.18,21388.67,41518.73
2022-03-14 11:38:53,39.992416,-105.247726,46769.46,21331.08,41621.71
2022-03-14 11:39:03,39.992416,-105.247726,46560.95,21300.86,41402.84
2022-03-14 11:39:13,39.992416,-105.247726,46412.54,21140.31,41318.42
2022-03-14 11:39:23,39.992416,-105.247726,46482.31,21157.13,41388.18
2022-03-14 11:39:33,39.992416,-105.247726,46480.08,21088.49,41420.69
2022-03-14 11:39:43,39.992416,-105.247726,46186.18,21329.55,40966.01
2022-03-14 11:39:53,39.992416,-105.247726,46357.31,21153.20,41249.76
2022-03-14 11:40:03,39.992416,-105.247726,46644.98,21193.81,41552.10
2022-03-14 11:40:13,39.992416,-105.247726,45984.18,21221.82,40794.35
2022-03-14 11:40:23,39.992416,-105.247726,46433.34,21221.67,41300.07
2022-03-14 11:40:33,39.992416,-105.247726,46300.95,21261.10,41130.81
2022-03-14 11:40:43,39.992416,-105.247726,46427.96,21116.99,41347.65
2022-03-14 11:40:53,39.992416,-105.247726,46770.65,20986.92,41797.64
2022-03-14 11:41:03,39.992416,-105.247726,46382.41,21058.65,41326.28
2022-03-14 11:41:13,39.992416,-105.247726,46761.68,21401.13,41576.99
2022-03-14 11:41:23,39.992416,-105.247726,46302.83,21000.49,41266.59
2022-03-14 11:41:33,39.992416,-105.247726,46364.25,21359.40,41151.18
2022-03-14 11:41:43,39.992416,-105.247726,46193.21,21117.31,41083.71
2022-03-14 11:41:53,39.992416,-105.247726,46622.82,21248.15,41499.45
2022-03-14 11:42:03,39.992416,-105.247726,46395.00,21064.30,41337.52
2022-03-14 11:42:13,39.992416,-105.247726,46479.06,21101.50,41412.91
2022-03-14 11:42:23,39.992416,-105.247726,46635.17,21431.62,41418.89
2022-03-14 11:42:33,39.992416,-105.247726,46295.80,21275.93,41117.34
2022-03-14 11:42:43,39.992416,-105.247726,45821.29,21089.50,40679.52
2022-03-14 11:42:53,39.992416,-105.247726,46266.40,21217.45,41114.47
2022-03-14 11:43:03,39.992416,-105.247726,46425.06,21685.03,41049.31
2022-03-14 11:43:13,39.992416,-105.247726,46298.74,21296.63,41109.93
2022-03-14 11:43:23,39.992416,-105.247726,46419.82,21066.76,41364.14
2022-03-14 11:43:33,39.992416,-105.247726,45967.64,20922.82,40929.94
2022-03-14 11:43:43,39.992416,-105.247726,46079.74,20920.25,41057.10
2022-03-14 11:43:53,39.992416,-105.247726,46115.09,21303.08,40899.64
2022-03-14 11:44:03,39.992416,-105.247726,46162.83,21110.09,41053.27
2022-03-14 11:44:13,39.992416,-105.247726,46135.47,21116.26,41019.33
2022-03-14 11:44:23,39.992416,-105.247726,46465.32,21262.09,41315.25
2022-03-14 11:44:33,39.992416,-105.247726,46342.34,21330.59,41141.45
2022-03-14 11:44:43,39.992416,-105.247726,46355.68,21380.08,41130.78
2022-03-14 11:44:53,39.992416,-105.247726,46685.98,21568.54,41405.06
2022-03-14 11:45:03,39.992416,-105.247726,46410.22,21377.05,41193.81
2022-03-14 11:45:13,39.992416,-105.247726,46457.72,21277.99,41298.52
2022-03-14 11:45:23,39.992416,-105.247726,46525.44,21206.38,41411.42
2022-03-14 11:45:33,39.992416,-105.247726,46463.88,21113.07,41389.97
2022-03-14 11:45:43,39.992416,-105.247726,46278.81,20917.47,41281.80
2022-03-14 11:45:53,39.992416,-105.247726,46234.99,20915.35,41233.76
2022-03-14 11:46:03,39.992416,-105.247726,46323.26,21229.50,41172.23
2022-03-14 11:46:13,39.992416,-105.247726,46514.21,21232.15,41385.60
2022-03-14 11:46:23,39.992416,-105.247726,46319.12,21427.08,41065.08
2022-03-14 11:46:33,39.992416,-105.247726,46208.41,21403.46,40952.52
2022-03-14 11:46:43,39.992416,-105.247726,46367.97,21160.55,41257.96
2022-03-14 11:46:53,39.992416,-105.247726,46487.18,21327.89,41305.92
2022-03-14 11:47:03,39.992416,-105.247726,46339.19,21122.08,41245.34
2022-03-14 11:47:13,39.992416,-105.247726,46055.72,21242.75,40864.10
2022-03-14 11:47:23,39.992416,-105.247726,46038.10,21201.14,40865.86
2022-03-14 11:47:33,39.992416,-105.247726,46204.77,21135.29,41087.46
2022-03-14 11:47:43,39.992416,-105.247726,46159.79,21298.35,40952.50
2022-03-14 11:47:53,39.992416,-105.247726,46068.16,21022.54,40991.80
2022-03-14 11:48:03,39.992416,-105.247726,46239.26,21057.08,41166.35
2022-03-14 11:48:13,39.992416,-105.247726,46055.14,21239.15,40865.32
2022-03-14 11:48:23,39.992416,-105.247726,46515.69,21661.01,41164.43
2022-03-14 11:48:33,39.992416,-105.247726,46063.52,21456.26,40761.21
2022-03-14 11:48:43,39.992416,-105.247726,46113.54,21086.46,41009.99
2022-03-14 11:48:53,39.992416,-105.247726,46144.06,21425.79,40868.20
2022-03-14 11:49:03,39.992416,-105.247726,46142.24,21243.32,40961.30
2022-03-14 11:49:13,39.992416,-105.247726,45913.13,20876.63,40892.32
2022-03-14 11:49:23,39.992416,-105.247726,46009.27,20999.26,40937.56
2022-03-14 11:49:33,39.992416,-105.247726,46133.18,21070.17,41040.44
2022-03-14 11:49:43,39.992416,-105.247726,46657.17,21233.23,41545.66
2022-03-14 11:49:53,39.992416,-105.247726,45905.59,21251.77,40690.11
2022-03-14 11:50:03,39.992416,-105.247726,46104.00,21221.39,40929.59
2022-03-14 11:50:13,39.992416,-105.247726,46336.47,21341.16,41129.35
2022-03-14 11:50:23,39.992416,-105.247726,46203.64,20885.90,41213.54
2022-03-14 11:50:33,39.992416,-105.247726,46206.78,21069.82,41123.34
2022-03-14 11:50:43,39.992416,-105.247726,46078.11,21132.70,40946.32
2022-03-14 11:50:53,39.992416,-105.247726,46345.09,21257.44,41182.39
2022-03-14 11:51:03,39.992416,-105.247726,46136.41,21018.12,41070.75
2022-03-14 11:51:13,39.992416,-105.247726,46420.66,21144.93,41325.18
2022-03-14 11:51:23,39.992416,-105.247726,46214.88,21223.15,41053.53
2022-03-14 11:51:33,39.992416,-105.247726,46520.43,21325.55,41344.54
2022-03-14 11:51:43,39.992416,-105.247726,46549.11,21311.53,41384.04
2022-03-14 11:51:53,39.992416,-105.247726,46101.49,21188.03,40944.04
2022-03-14 11:52:03,39.992416,-105.247726,46521.04,20971.36,41526.00
2022-03-14 11:52:13,39.992416,-105.247726,46261.77,21025.65,41207.68
2022-03-14 11:52:23,39.992416,-105.247726,46362.40,21229.15,41216.45
2022-03-14 11:52:33,39.992416,-105.247726,46389.61,21069.46,41328.85
2022-03-14 11:52:43,39.992416,-105.247726,46215.29,20962.00,41187.95
2022-03-14 11:52:53,39.992416,-105.247726,46698.38,21132.41,41643.24
2022-03-14 11:53:03,39.992416,-105.247726,46631.91,21139.37,41565.16
2022-03-14 11:53:13,39.992416,-105.247726,46777.16,21509.49,41538.47
2022-03-14 11:53:23,39.992416,-105.247726,46553.27,21233.79,41428.65
2022-03-14 11:53:33,39.992416,-105.247726,46324.55,21440.97,41063.96
2022-03-14 11:53:43,39.992416,-105.247726,46173.84,21127.04,41056.93
2022-03-14 11:53:53,39.992416,-105.247726,46266.81,21070.71,41190.33
2022-03-14 11:54:03,39.992416,-105.247726,46160.86,21103.25,41054.57
2022-03-14 11:54:13,39.992416,-105.247726,46430.21,21071.15,41373.55
2022-03-14 11:54:23,39.992416,-105.247726,46598.41,21280.55,41455.40
2022-03-14 11:54:33,39.992416,-105.247726,46289.52,21139.07,41180.81
2022-03-14 11:54:43,39.992416,-105.247726,46934.99,21566.82,41686.52
2022-03-14 11:54:53,39.992416,-105.247726,46318.12,21185.14,41189.29
2022-03-14 11:55:03,39.992416,-105.247726,46658.86,21199.96,41564.53
2022-03-14 11:55:13,39.992416,-105.247726,46329.57,21149.81,41220.32
2022-03-14 11:55:23,39.992416,-105.247726,46433.06,21214.15,41303.62
2022-03-14 11:55:33,39.992416,-105.247726,46241.88,21086.99,41153.98
2022-03-14 11:55:43,39.992416,-105.247726,46149.10,21112.08,41036.81
2022-03-14 11:55:53,39.992416,-105.247726,46501.00,20846.38,41566.47
2022-03-14 11:56:03,39.992416,-105.247726,45949.21,21231.92,40749.68
2022-03-14 11:56:13,39.992416,-105.247726,46150.49,21169.75,41008.66
2022-03-14 11:56:23,39.992416,-105.247726,46140.34,20733.75,41219.45
2022-03-14 11:56:33,39.992416,-105.247726,46559.63,21233.88,41435.75
2022-03-14 11:56:43,39.992416,-105.247726,46531.55,21170.59,41436.59
2022-03-14 11:56:53,39.992416,-105.247726,46656.86,21681.16,41313.31
2022-03-14 11:57:03,39.992416,-105.247726,46247.93,21155.23,41125.75
2022-03-14 11:57:13,39.992416,-105.247726,46573.25,21278.47,41428.19
2022-03-14 11:57:23,39.992416,-105.247726,46312.45,21022.86,41265.99
2022-03-14 11:57:33,39.992416,-105.247726,46367.22,21385.86,41140.79
2022-03-14 11:57:43,39.992416,-105.247726,46336.68,21254.66,41174.36
2022-03-14 11:57:53,39.992416,-105.247726,46315.30,21017.33,41272.01
2022-03-14 11:58:03,39.992416,-105.247726,46306.41,21123.68,41207.70
2022-03-14 11:58:13,39.992416,-105.247726,46790.57,21438.63,41590.17
2022-03-14 11:58:23,39.992416,-105.247726,46096.76,21135.24,40965.99
2022-03-14 11:58:33,39.992416,-105.247726,46465.94,21263.33,41315.30
2022-03-14 11:58:43,39.992416,-105.247726,46552.81,21071.86,41510.73
2022-03-14 11:58:53,39.992416,-105.247726,46385.62,21339.44,41185.61
2022-03-14 11:59:03,39.992416,-105.247726,46366.39,21018.08,41328.95
2022-03-14 11:59:13,39.992416,-105.247726,46074.51,20890.13,41066.57
2022-03-14 11:59:23,39.992416,-105.247726,45975.20,21111.15,40841.62
2022-03-14 11:59:33,39.992416,-105.247726,46241.02,21248.55,41069.83
2022-03-14 11:59:43,39.992416,-105.247726,46049.36,21090.22,40935.88
2022-03-14 11:59:53,39.992416,-105.247726,45885.23,21077.22,40757.88
2022-03-14 12:00:03,39.992416,-105.247726,46230.11,21130.60,41118.38
2022-03-14 12:00:13,39.992416,-105.247726,45920.36,21015.11,40829.46
2022-03-14 12:00:23,39.992416,-105.247726,46287.89,21081.15,41208.67
2022-03-14 12:00:33,39.992416,-105.247726,46284.43,21014.21,41238.96
2022-03-14 12:00:43,39.992416,-105.247726,46065.87,21170.57,40912.97
2022-03-14 12:00:53,39.992416,-105.247726,46310.95,20738.66,41407.88
2022-03-14 12:01:03,39.992416,-105.247726,46002.31,21152.51,40850.75
2022-03-14 12:01:13,39.992416,-105.247726,46342.73,21160.14,41229.81
2022-03-14 12:01:23,39.992416,-105.247726,46350.74,21230.04,41202.87
2022-03-14 12:01:33,39.992416,-105.247726,45970.53,20941.82,40923.46
2022-03-14 12:01:43,39.992416,-105.247726,46049.58,20991.51,40986.83
2022-03-14 12:01:53,39.992416,-105.247726,45939.68,21235.73,40736.94
2022-03-14 12:02:03,39.992416,-105.247726,45989.62,21033.71,40897.79
2022-03-14 12:02:13,39.992416,-105.247726,45961.56,21132.31,40815.32
2022-03-14 12:02:23,39.992416,-105.247726,45740.40,21161.54,40550.88
2022-03-14 12:02:33,39.992416,-105.247726,45763.70,21173.10,40571.12
2022-03-14 12:02:43,39.992416,-105.247726,46329.43,21376.52,41103.04
2022-03-14 12:02:53,39.992416,-105.247726,46230.17,21190.71,41087.50
2022-03-14 12:03:03,39.992416,-105.247726,46327.03,21144.81,41220.03
2022-03-14 12:03:13,39.992416,-105.247726,46325.13,21519.55,41023.49
2022-03-14 12:03:23,39.992416,-105.247726,46359.30,21047.91,41305.81
2022-03-14 12:03:33,39.992416,-105.247726,46146.14,21058.08,41061.21
2022-03-14 12:03:43,39.992416,-105.247726,46335.24,21216.02,41192.66
2022-03-14 12:03:53,39.992416,-105.247726,46429.52,21246.18,41283.17
2022-03-14 12:04:03,39.992416,-105.247726,45887.94,21104.89,40746.61
2022-03-14 12:04:13,39.992416,-105.247726,46725.81,21170.46,41654.68
2022-03-14 12:04:23,39.992416,-105.247726,46895.81,21227.34,41816.46
2022-03-14 12:04:33,39.992416,-105.247726,46263.79,21356.00,41039.73
2022-03-14 12:04:43,39.992416,-105.247726,46179.90,21273.16,40988.24
2022-03-14 12:04:53,39.992416,-105.247726,46580.00,21520.51,41310.58
2022-03-14 12:05:03,39.992416,-105.247726,46489.03,21632.15,41149.48
2022-03-14 12:05:13,39.992416,-105.247726,46808.00,21320.90,41670.23
2022-03-14 12:05:23,39.992416,-105.247726,46152.81,21206.49,40992.27
2022-03-14 12:05:33,39.992416,-105.247726,46310.69,21348.59,41096.45
2022-03-14 12:05:43,39.992416,-105.247726,46067.61,21073.51,40965.02
2022-03-14 12:05:53,39.992416,-105.247726,46331.54,21084.93,41255.75
2022-03-14 12:06:03,39.992416,-105.247726,46249.82,21018.35,41198.00
2022-03-14 12:06:13,39.992416,-105.247726,46035.12,21427.21,40744.41
2022-03-14 12:06:23,39.992416,-105.247726,46164.33,21347.75,40931.88
2022-03-14 12:06:33,39.992416,-105.247726,46507.15,21202.07,41393.09
2022-03-14 12:06:43,39.992416,-105.247726,46259.66,21317.66,41055.01
2022-03-14 12:06:53,39.992416,-105.247726,46033.46,21178.13,40872.57
2022-03-14 12:07:03,39.992416,-105.247726,46152.09,21290.08,40948.11
2022-03-14 12:07:13,39.992416,-105.247726,45932.58,21135.82,40780.86
2022-03-14 12:07:23,39.992416,-105.247726,46287.06,21144.14,41175.45
2022-03-14 12:07:33,39.992416,-105.247726,46370.85,21342.33,41167.47
2022-03-14 12:07:43,39.992416,-105.247726,46271.51,21452.99,40997.83
2022-03-14 12:07:53,39.992416,-105.247726,46207.92,21392.26,40957.82
2022-03-14 12:08:03,39.992416,-105.247726,45847.29,21255.13,40622.57
2022-03-14 12:08:13,39.992416,-105.247726,45917.31,21070.88,40797.28
2022-03-14 12:08:23,39.992416,-105.247726,46396.56,21627.87,41047.24
2022-03-14 12:08:33,39.992416,-105.247726,46620.14,21372.81,41432.36
2022-03-14 12:08:43,39.992416,-105.247726,46459.45,21287.58,41295.52
2022-03-14 12:08:53,39.992416,-105.247726,46297.50,21666.93,40914.58
2022-03-14 12:09:03,39.992416,-105.247726,46263.55,21231.54,41104.00
2022-03-14 12:09:13,39.992416,-105.247726,46615.04,21532.72,41343.73
2022-03-14 12:09:23,39.992416,-105.247726,45958.86,21274.59,40738.30
2022-03-14 12:09:33,39.992416,-105.247726,46492.20,21326.23,41312.42
2022-03-14 12:09:43,39.992416,-105.247726,46697.11,21383.66,41513.36
2022-03-14 12:09:53,39.992416,-105.247726,46104.07,21152.30,40965.42
2022-03-14 12:10:03,39.992416,-105.247726,46331.05,21308.13,41140.36
2022-03-14 12:10:13,39.992416,-105.247726,46410.87,21359.70,41203.55
2022-03-14 12:10:23,39.992416,-105.247726,46485.63,21548.79,41189.36
2022-03-14 12:10:33,39.992416,-105.247726,46018.59,21075.93,40908.62
2022-03-14 12:10:43,39.992416,-105.247726,46480.38,21320.90,41301.88
2022-03-14 12:10:53,39.992416,-105.247726,46431.20,21280.25,41267.50
2022-03-14 12:11:03,39.992416,-105.247726,46015.93,21023.71,40932.50
2022-03-14 12:11:13,39.992416,-105.247726,46219.60,21318.34,41009.51
2022-03-14 12:11:23,39.992416,-105.247726,46156.66,21310.66,40942.56
2022-03-14 12:11:33,39.992416,-105.247726,46112.61,21473.17,40807.79
2022-03-14 12:11:43,39.992416,-105.247726,46240.84,20883.18,41256.62
2022-03-14 12:11:53,39.992416,-105.247726,46079.41,21333.99,40843.27
2022-03-14 12:12:03,39.992416,-105.247726,46387.05,21387.98,41162.04
2022-03-14 12:12:13,39.992416,-105.247726,46241.22,21444.51,40968.07
2022-03-14 12:12:23,39.992416,-105.247726,46013.87,21111.24,40885.11
2022-03-14 12:12:33,39.992416,-105.247726,46015.14,21228.57,40825.75
2022-03-14 12:12:43,39.992416,-105.247726,45795.02,21155.27,40615.75
2022-03-14 12:12:53,39.992416,-105.247726,46442.01,21312.97,41262.79
2022-03-14 12:13:03,39.992416,-105.247726,46359.92,21641.35,40998.71
2022-03-14 12:13:13,39.992416,-105.247726,46055.62,21107.57,40933.98
2022-03-14 12:13:23,39.992416,-105.247726,46107.30,21109.37,40991.19
2022-03-14 12:13:33,39.992416,-105.247726,46426.28,21154.36,41326.65
2022-03-14 12:13:43,39.992416,-105.247726,46116.39,21019.82,41047.39
2022-03-14 12:13:53,39.992416,-105.247726,46225.20,21273.31,41039.19
2022-03-14 12:14:03,39.992416,-105.247726,46507.20,21168.74,41410.20
2022-03-14 12:14:13,39.992416,-105.247726,46489.15,21290.19,41327.58
2022-03-14 12:14:23,39.992416,-105.247726,46220.76,21323.49,41008.14
2022-03-14 12:14:33,39.992416,-105.247726,46469.03,21497.05,41197.67
2022-03-14 12:14:43,39.992416,-105.247726,46077.13,21174.59,40923.58
2022-03-14 12:14:53,39.992416,-105.247726,46287.54,21157.91,41168.91
2022-03-14 12:15:03,39.992416,-105.247726,46791.44,21163.86,41731.64
2022-03-14 12:15:13,39.992416,-105.247726,46119.89,21351.17,40879.97
2022-03-14 12:15:23,39.992416,-105.247726,46201.53,21009.23,41148.44
2022-03-14 12:15:33,39.992416,-105.247726,45871.90,21024.19,40770.27
2022-03-14 12:15:43,39.992416,-105.247726,45831.32,20612.93,40934.30
2022-03-14 12:15:53,39.992416,-105.247726,46195.50,21065.42,41112.91
2022-03-14 12:16:03,39.992416,-105.247726,46214.90,20982.27,41177.20
2022-03-14 12:16:13,39.992416,-105.247726,46513.97,21393.72,41302.04
2022-03-14 12:16:23,39.992416,-105.247726,46468.23,21219.01,41340.66
2022-03-14 12:16:33,39.992416,-105.247726,45991.54,21045.11,40894.07
2022-03-14 12:16:43,39.992416,-105.247726,46542.38,21145.76,41461.43
2022-03-14 12:16:53,39.992416,-105.247726,46239.01,21331.02,41024.79
2022-03-14 12:17:03,39.992416,-105.247726,46021.79,21399.20,40744.07
2022-03-14 12:17:13,39.992416,-105.247726,45966.85,21104.65,40835.59
2022-03-14 12:17:23,39.992416,-105.247726,45700.77,21123.82,40525.85
2022-03-14 12:17:33,39.992416,-105.247726,45950.29,21359.66,40684.07
2022-03-14 12:17:43,39.992416,-105.247726,46114.75,21070.76,41019.42
2022-03-14 12:17:53,39.992416,-105.247726,45918.80,21047.93,40810.79
2022-03-14 12:18:03,39.992416,-105.247726,46199.64,21178.79,41059.29
2022-03-14 12:18:13,39.992416,-105.247726,45969.97,20914.90,40936.60
2022-03-14 12:18:23,39.992416,-105.247726,46165.44,21164.92,41027.96
2022-03-14 12:18:33,39.992416,-105.247726,46162.08,21211.46,41000.14
2022-03-14 12:18:43,39.992416,-105.247726,46094.35,21094.88,40984.08
2022-03-14 12:18:53,39.992416,-105.247726,46020.51,21056.86,40920.61
2022-03-14 12:19:03,39.992416,-105.247726,45999.73,21076.05,40887.35
2022-03-14 12:19:13,39.992416,-105.247726,46300.43,21007.79,41260.18
2022-03-14 12:19:23,39.992416,-105.247726,46441.48,21038.52,41402.80
2022-03-14 12:19:33,39.992416,-105.247726,45973.86,20856.45,40970.77
2022-03-14 12:19:43,39.992416,-105.247726,46224.41,21188.14,41082.35
2022-03-14 12:19:53,39.992416,-105.247726,46404.76,21180.57,41289.05
2022-03-14 12:20:03,39.992416,-105.247726,46556.73,21237.94,41430.41
2022-03-14 12:20:13,39.992416,-105.247726,45988.11,21280.52,40768.20
2022-03-14 12:20:23,39.992416,-105.247726,46576.40,21372.73,41383.18
2022-03-14 12:20:33,39.992416,-105.247726,46459.34,21252.26,41313.58
2022-03-14 12:20:43,39.992416,-105.247726,46295.16,20906.58,41305.66
2022-03-14 12:20:53,39.992416,-105.247726,46593.01,21238.38,41470.95
2022-03-14 12:21:03,39.992416,-105.247726,46678.62,21492.00,41436.55
2022-03-14 12:21:13,39.992416,-105.247726,46682.57,21426.83,41474.73
2022-03-14 12:21:23,39.992416,-105.247726,46660.02,21168.82,41581.70
2022-03-14 12:21:33,39.992416,-105.247726,46672.64,21184.95,41587.66
2022-03-14 12:21:43,39.992416,-105.247726,46606.05,21326.77,41440.23
